id_cliente,ltv_12m,ltv_historico,recencia_dias,freq_compras_ano,ticket_medio,num_produtos_distintos,nps_score,tempo_cliente_anos,canal_principal,segmento,porte,qtd_reclamacoes_ano
2040,1063.89,936.74,85,4,860.27,2,1,0.2,Digital,A,Medio,1
2041,39147.21,34665.27,24,16,1504.3,7,7,1.7,Digital,B,Micro,0
2042,125602.49,168592.11,34,18,1396.81,8,8,7.9,Presencial,C,Micro,0
2043,280694.42,315988.35,25,14,1912.0,6,6,13.9,Telefone,B,Micro,2
2044,235426.55,389556.33,44,17,3545.67,6,6,7.6,Digital,C,Micro,1
2045,3353.4,3261.38,78,4,613.01,2,3,1.5,Digital,A,Grande,1
2046,13844.02,13339.94,100,4,4123.89,1,5,1.0,Digital,A,Micro,1
2047,125073.57,227912.23,25,20,3636.21,6,8,3.7,Digital,C,Micro,0
2048,15424.21,19510.52,29,17,1040.71,4,7,1.3,Presencial,C,Medio,0
2049,61869.52,133617.73,34,15,1265.6,5,5,8.3,Telefone,C,Micro,1
2050,177095.68,203714.84,26,27,3688.28,4,7,2.4,Presencial,B,Medio,0
2051,129937.88,243139.84,33,19,1673.06,5,5,9.0,Digital,C,Micro,0
2052,41653.95,48253.71,27,16,1459.29,6,8,2.4,Digital,C,Grande,0
2053,55039.21,185995.74,29,17,1478.79,3,6,8.7,Digital,C,Grande,1
2054,30654.37,39618.08,23,14,1641.6,6,4,2.0,Presencial,B,Grande,0
2055,56919.68,94618.74,27,16,2367.04,9,6,2.9,Presencial,B,Micro,0
2056,147793.89,198592.8,30,18,2696.4,7,7,4.8,Telefone,C,Medio,1
2057,19994.39,10928.34,30,17,1878.98,3,7,0.4,Digital,B,Micro,2
2058,138289.29,256573.12,22,17,1199.2,5,6,14.8,Digital,B,Micro,1
2059,74956.59,171966.93,34,21,2246.46,7,6,4.3,Digital,B,Micro,0
2060,171730.19,365610.18,25,20,6139.05,7,5,3.5,Digital,B,Medio,0
2061,410436.55,527307.95,24,24,2840.05,6,6,9.1,Telefone,B,Medio,0
2062,12198.19,21480.09,108,6,966.91,2,5,4.3,Digital,A,Medio,1
2063,56676.08,80973.37,23,17,1504.14,3,8,3.7,Digital,C,Micro,0
2064,283222.33,552636.93,23,24,2068.81,8,5,13.1,Presencial,B,Micro,0
2065,28378.64,12467.45,30,16,3018.73,11,7,0.3,Presencial,B,Medio,0
2066,541.16,9745.27,80,5,934.36,3,3,2.5,Presencial,A,Micro,5
2067,25942.78,28641.11,99,4,1481.76,1,4,5.7,Digital,A,Medio,1
2068,17418.01,21749.24,100,7,1469.61,1,2,2.5,Digital,A,Micro,2
2069,125069.85,181831.47,34,21,3292.63,5,8,3.1,Presencial,B,Medio,0
2070,4995.58,12551.09,84,8,408.14,1,0,4.5,Telefone,A,Medio,2
2071,65725.72,103000.88,35,13,3609.17,8,5,2.6,Telefone,C,Micro,1
2072,12426.37,23381.94,95,7,1014.89,2,5,3.7,Digital,A,Micro,3
2073,10554.33,18749.71,86,6,1600.64,2,4,2.4,Digital,A,Medio,2
2074,3917.2,1215.49,84,5,1549.41,2,3,0.2,Telefone,A,Medio,0
2075,4094.26,5935.27,79,3,1062.0,3,0,1.8,Digital,A,Micro,3
2076,18575.65,48233.97,29,21,1670.63,8,8,1.6,Digital,B,Micro,1
2077,34728.95,34177.51,27,13,2026.12,6,8,1.5,Telefone,C,Grande,2
2078,53171.77,113097.86,22,20,3326.89,5,5,2.0,Digital,B,Medio,0
2079,11330.32,10855.48,111,2,836.61,3,6,7.7,Telefone,A,Micro,2
2080,1671.0,714.46,92,2,762.34,5,5,0.5,Digital,A,Medio,3
2081,34581.56,33812.73,42,17,1823.76,3,6,1.3,Presencial,B,Micro,0
2082,322637.12,459933.36,23,22,2087.44,2,6,11.8,Presencial,C,Medio,0
2083,18627.28,25743.14,92,8,1577.09,1,6,2.4,Presencial,A,Micro,1
2084,43635.63,34219.87,28,16,1974.55,12,7,1.3,Presencial,B,Grande,2
2085,38784.32,47788.77,22,21,2230.84,4,7,1.2,Telefone,B,Medio,2
2086,0.0,1085.18,103,1,497.58,3,2,4.2,Digital,A,Medio,5
2087,149025.12,359639.94,22,15,2514.59,8,8,11.2,Digital,B,Medio,1
2088,8172.3,1713.88,86,9,1624.88,3,6,0.2,Digital,A,Grande,0
2089,26651.12,53450.76,26,16,1435.94,5,7,2.7,Presencial,C,Medio,3
2090,7037.84,9147.61,96,3,1243.12,2,2,2.9,Digital,A,Medio,3
2091,185947.11,260473.48,31,16,2593.57,3,6,7.4,Telefone,B,Medio,2
2092,211.99,200.0,98,1,942.69,1,5,0.5,Digital,A,Medio,2
2093,93879.56,131306.71,40,7,5976.91,4,7,3.7,Digital,C,Medio,2
2094,6061.97,4971.8,87,4,1076.34,4,5,1.3,Digital,A,Micro,2
2095,33800.63,46415.47,29,12,2271.71,9,7,2.0,Telefone,C,Medio,0
2096,46448.54,38518.77,23,18,2805.85,10,7,0.9,Telefone,C,Micro,0
2097,161120.3,234333.92,24,22,2026.82,5,7,6.2,Digital,C,Grande,0
2098,194437.13,221786.49,26,15,4458.85,7,7,3.9,Telefone,B,Micro,1
2099,146166.95,229224.9,25,13,2166.63,6,5,9.6,Digital,B,Grande,1
2100,16960.48,24561.73,90,6,992.76,2,3,4.8,Digital,A,Medio,3
2101,15930.46,16065.02,92,2,1134.43,1,8,8.1,Digital,A,Medio,1
2102,37668.39,52856.96,28,25,1452.92,6,7,1.7,Digital,B,Medio,0
2103,2663.53,5312.56,95,6,812.45,1,7,1.1,Digital,A,Micro,3
2104,27808.85,7755.28,25,24,2048.69,9,7,0.2,Digital,C,Micro,0
2105,6313.26,11905.16,125,3,1697.79,1,6,2.7,Telefone,A,Micro,0
2106,70835.68,195719.79,22,17,2140.44,8,6,6.3,Presencial,B,Medio,0
2107,54403.21,89121.17,24,13,3469.0,4,6,2.3,Digital,B,Micro,0
2108,58155.96,53298.66,33,16,3248.68,5,6,1.2,Telefone,B,Medio,1
2109,65856.99,104890.29,25,19,1654.05,4,6,3.9,Digital,B,Micro,1
2110,1268.25,364.92,87,2,785.7,1,5,0.5,Digital,A,Micro,1
2111,27362.59,44368.44,26,14,1893.05,3,7,2.0,Telefone,B,Micro,0
2112,14007.38,19592.77,83,7,863.93,2,1,3.8,Digital,A,Grande,2
2113,56430.27,74818.55,26,15,3668.49,8,7,1.6,Digital,C,Medio,1
2114,734317.64,1017427.08,28,27,2975.35,6,5,14.9,Presencial,B,Micro,0
2115,88069.49,121059.11,21,14,4603.76,5,6,2.2,Presencial,C,Medio,0
2116,1109.21,200.0,111,6,402.34,1,5,0.2,Digital,A,Micro,1
2117,1177.64,732.91,95,5,794.48,3,1,0.2,Presencial,A,Grande,2
2118,485.48,769.88,109,1,872.05,1,3,1.2,Digital,A,Medio,1
2119,4364.73,6620.07,88,4,1231.22,2,0,1.6,Digital,A,Micro,1
2120,8128.85,7004.15,89,5,801.77,2,7,2.3,Digital,A,Medio,2
2121,399591.21,583184.71,27,23,6350.35,6,8,4.7,Telefone,B,Micro,1
2122,16881.15,26022.14,103,3,888.91,1,9,11.4,Digital,A,Grande,3
2123,26835.36,90777.37,22,21,2096.52,6,8,2.4,Telefone,B,Micro,0
2124,337476.13,608044.98,27,23,2731.42,5,7,11.4,Telefone,C,Medio,1
2125,32971.76,28865.84,34,7,3464.7,10,4,1.4,Presencial,B,Micro,0
2126,97847.56,91191.95,25,25,2500.89,5,6,1.7,Presencial,B,Medio,0
2127,2451.68,3679.21,105,1,1231.01,1,5,4.0,Digital,A,Medio,2
2128,184166.66,285646.51,26,14,3381.74,10,8,7.1,Digital,B,Medio,1
2129,2453.25,2347.64,97,4,401.33,3,2,1.9,Digital,A,Medio,1
2130,149187.92,192071.44,31,13,3697.21,7,5,4.7,Presencial,B,Grande,1
2131,0.0,343.38,90,3,705.24,1,2,0.2,Digital,A,Micro,2
2132,78198.29,84321.95,22,14,1344.36,8,6,5.3,Presencial,C,Micro,1
2133,161697.24,361905.81,30,29,2013.39,12,3,7.3,Digital,B,Micro,1
2134,63176.11,100701.95,39,19,2831.1,3,6,2.2,Presencial,B,Grande,0
2135,2021.49,1984.19,99,4,515.98,4,5,0.8,Digital,A,Micro,3
2136,4366.13,11287.97,104,5,454.86,1,4,5.8,Presencial,A,Medio,3
2137,290409.89,490466.1,28,25,3248.29,4,8,7.1,Digital,B,Medio,1
2138,14901.46,3828.96,35,17,1307.62,9,8,0.2,Digital,B,Micro,1
2139,8332.91,10704.09,87,6,1102.31,1,8,1.9,Telefone,A,Micro,2
2140,5886.49,12008.68,97,9,708.18,3,3,2.3,Digital,A,Micro,2
2141,6652.99,8970.48,99,4,1939.71,2,4,1.3,Presencial,A,Micro,1
2142,28614.57,41549.74,32,17,1707.38,6,6,1.7,Digital,B,Micro,0
2143,4147.27,1765.43,91,7,2000.1,1,3,0.2,Digital,A,Micro,3
2144,17943.77,7549.23,29,22,1336.91,7,6,0.3,Digital,B,Grande,1
2145,176560.61,276218.58,34,14,2255.51,8,5,10.3,Telefone,B,Grande,0
2146,113236.24,127291.52,28,14,2525.54,6,8,4.2,Digital,B,Micro,0
2147,67244.03,89810.82,20,15,2912.76,5,7,2.4,Presencial,C,Micro,1
2148,18149.52,13573.82,32,21,1287.31,5,6,0.6,Telefone,C,Micro,1
2149,504395.44,536641.69,29,15,2862.85,9,7,14.7,Presencial,B,Medio,0
2150,15297.64,19337.02,91,5,1118.12,4,5,4.1,Digital,A,Medio,2
2151,121998.04,139163.06,30,22,4380.61,7,5,1.7,Telefone,B,Micro,0
2152,33530.99,59308.05,27,14,2247.05,6,9,2.2,Presencial,B,Micro,0
2153,46954.8,117831.41,31,33,2626.84,6,7,1.6,Digital,B,Medio,0
2154,61710.44,209582.96,36,23,2337.02,6,8,4.6,Digital,B,Medio,2
2155,2472.62,4207.14,98,5,884.41,1,0,1.1,Digital,A,Micro,1
2156,98312.65,326395.35,29,17,2326.01,10,8,9.7,Digital,B,Medio,0
2157,14288.18,19530.02,84,5,741.57,1,3,6.3,Digital,A,Micro,0
2158,449153.28,627353.01,26,21,3995.23,5,6,8.8,Digital,B,Micro,0
2159,9069.56,13172.12,90,3,818.69,1,3,6.3,Digital,A,Medio,3
2160,96287.36,98370.32,25,22,3514.59,8,8,1.5,Digital,B,Medio,0
2161,12345.94,13192.66,102,6,1430.44,6,6,1.9,Digital,A,Micro,2
2162,32941.8,55527.09,33,20,1832.37,8,6,1.8,Presencial,B,Grande,1
2163,61573.74,97357.26,23,22,2626.19,7,6,2.0,Telefone,B,Micro,0
2164,1003.14,1503.37,80,4,928.72,2,4,0.6,Telefone,A,Medio,4
2165,36156.22,31536.77,19,18,2943.26,7,5,0.7,Digital,C,Medio,1
2166,74983.95,177817.29,22,23,1274.25,8,8,7.1,Presencial,B,Grande,1
2167,153884.49,228461.42,29,13,1513.89,2,7,13.7,Presencial,B,Grande,0
2168,2857.67,2042.45,120,2,770.85,1,6,1.0,Telefone,A,Micro,0
2169,16548.55,5008.01,20,15,2076.09,2,7,0.2,Digital,B,Grande,0
2170,41310.09,52017.36,28,15,1706.16,9,7,2.4,Telefone,B,Medio,1
2171,20997.1,11486.48,23,16,1432.47,6,8,0.6,Digital,B,Medio,0
2172,30289.23,44950.29,24,15,1350.6,7,8,2.7,Presencial,B,Micro,1
2173,80406.41,159165.62,35,11,2179.92,9,5,7.8,Digital,B,Medio,1
2174,3235.57,3271.45,94,4,1617.6,1,3,0.5,Presencial,A,Grande,1
2175,3136.22,3234.36,98,4,1836.94,2,3,0.5,Digital,A,Micro,4
2176,800.68,3428.68,82,3,603.75,2,5,2.1,Digital,A,Grande,4
2177,2767.41,8385.82,83,4,1689.01,1,1,1.6,Digital,A,Micro,2
2178,260680.51,373729.04,28,23,1968.2,6,5,9.7,Presencial,B,Micro,0
2179,92763.45,88654.39,19,24,2398.57,4,6,1.8,Digital,C,Medio,0
2180,29516.24,36833.78,94,6,2094.75,5,5,3.5,Presencial,A,Medio,3
2181,77749.2,124674.05,26,15,2332.33,10,7,4.2,Telefone,C,Medio,0
2182,41291.67,43827.12,38,18,1608.5,5,6,1.8,Digital,B,Micro,0
2183,60845.13,86305.8,21,24,2481.92,8,5,1.7,Telefone,C,Grande,0
2184,53804.29,47162.34,28,11,2289.18,7,6,2.2,Digital,B,Micro,0
2185,68031.62,93463.01,26,16,1406.75,10,4,4.9,Digital,B,Micro,1
2186,4069.39,5328.11,98,6,958.08,1,2,0.9,Telefone,A,Micro,2
2187,940.15,1803.27,84,3,977.26,1,3,0.6,Digital,A,Medio,2
2188,6428.72,4079.06,92,3,1512.28,3,6,1.3,Digital,A,Grande,1
2189,213471.78,640013.76,29,19,3147.66,5,6,12.6,Presencial,B,Medio,0
2190,4442.91,1068.26,107,7,1075.83,2,4,0.2,Digital,A,Medio,0
2191,30432.56,35775.42,33,16,1242.76,4,6,2.1,Telefone,C,Micro,0
2192,9549.88,10122.69,91,8,613.99,3,4,2.4,Presencial,A,Medio,1
2193,33160.36,35393.06,22,12,2172.93,4,8,1.6,Presencial,C,Medio,1
2194,9958.69,13340.64,76,6,1028.26,4,3,2.7,Digital,A,Medio,3
2195,0.0,1012.31,124,3,1421.94,1,0,0.3,Digital,A,Micro,3
2196,4182.05,4257.67,99,7,784.73,1,7,0.9,Digital,A,Medio,1
2197,71717.74,51062.41,29,26,3821.27,8,6,0.6,Digital,B,Medio,0
2198,18121.45,23570.04,104,6,987.22,2,3,4.6,Digital,A,Medio,2
2199,249056.35,441608.87,28,19,3001.39,9,6,9.1,Telefone,B,Medio,0
2200,707.33,1644.13,112,4,486.97,1,4,0.6,Digital,A,Micro,2
2201,2575.52,2688.87,102,2,1152.39,3,4,1.0,Digital,A,Medio,2
2202,71325.38,94580.15,29,16,3314.31,5,5,2.1,Telefone,C,Micro,0
2203,4097.5,6435.08,105,3,1236.07,1,4,2.3,Telefone,A,Grande,1
2204,97910.44,166610.77,35,17,1858.96,8,9,6.2,Digital,C,Medio,0
2205,72010.96,85030.26,28,18,2088.41,4,6,2.7,Presencial,C,Micro,0
2206,2186.35,1831.44,88,4,915.87,3,6,0.6,Digital,A,Grande,4
2207,13406.72,12850.25,93,7,607.65,3,5,3.8,Telefone,A,Medio,1
2208,10026.0,11685.06,99,6,823.74,2,6,2.9,Digital,A,Micro,1
2209,345776.48,481367.49,23,20,4651.29,3,7,6.1,Presencial,B,Medio,0
2210,39620.19,45527.08,28,7,2841.53,11,8,2.7,Telefone,B,Micro,1
2211,63860.96,58574.61,32,23,2288.34,6,5,1.3,Digital,B,Medio,1
2212,318792.64,549947.44,29,17,5944.61,1,6,6.4,Digital,B,Medio,1
2213,224.77,2836.47,108,6,636.54,3,0,0.8,Digital,A,Grande,5
2214,161104.15,287094.83,25,23,4194.38,5,3,3.5,Telefone,C,Medio,2
2215,65163.9,106012.76,29,14,1825.55,7,9,4.9,Digital,B,Medio,0
2216,31678.93,38530.63,38,15,2509.86,4,7,1.2,Digital,B,Medio,0
2217,332289.54,434103.1,27,18,3589.19,8,7,7.9,Digital,C,Micro,1
2218,124459.72,167181.16,25,8,1663.48,4,4,14.8,Digital,B,Medio,2
2219,21022.15,32093.65,105,9,214.82,2,5,20.0,Presencial,A,Medio,1
2220,54232.5,66129.56,21,13,3167.74,9,6,1.9,Telefone,B,Micro,1
2221,63334.46,132915.84,39,20,3006.57,8,8,2.6,Telefone,B,Micro,0
2222,8814.73,7870.07,97,5,437.5,4,3,4.6,Digital,A,Grande,4
2223,81414.7,109661.66,25,16,1789.7,11,8,4.5,Telefone,C,Grande,0
2224,12172.75,20552.51,75,5,1453.01,1,5,3.3,Digital,A,Micro,1
2225,111914.43,188048.29,34,16,1055.49,5,6,13.1,Digital,B,Micro,0
2226,71010.36,161280.19,28,21,2378.9,2,7,3.8,Digital,B,Micro,1
2227,7973.88,7741.09,88,9,418.47,1,5,2.3,Digital,A,Grande,2
2228,53799.23,17931.63,23,19,5171.08,4,5,0.2,Presencial,C,Micro,0
2229,26893.45,16769.37,33,23,2120.02,8,7,0.4,Digital,C,Medio,0
2230,9805.77,2961.83,21,15,1024.24,4,3,0.2,Presencial,B,Micro,0
2231,5805.38,6652.18,91,4,1376.5,1,5,1.4,Digital,A,Medio,1
2232,16447.62,18268.03,87,6,2206.08,1,2,1.6,Digital,A,Micro,4
2233,48952.54,89417.45,102,5,2219.91,1,3,9.5,Digital,A,Medio,7
2234,6620.57,9116.64,89,9,413.71,2,4,2.8,Digital,A,Micro,3
2235,49379.56,49969.94,40,20,635.73,9,8,4.7,Telefone,B,Medio,2
2236,82139.98,91229.78,27,26,881.73,5,5,4.7,Telefone,C,Micro,2
2237,49705.49,55613.11,26,15,2375.9,6,6,1.8,Telefone,B,Medio,0
2238,382166.29,512924.79,33,21,3191.42,8,7,9.0,Telefone,C,Grande,1
2239,18686.88,11937.6,25,17,940.18,5,7,0.9,Digital,B,Micro,0
2240,42796.58,23346.66,32,20,4388.0,10,8,0.3,Digital,B,Grande,1
2241,19131.38,21916.42,26,14,1752.88,6,6,1.1,Digital,C,Medio,0
2242,61983.38,71399.7,22,25,2088.2,13,7,1.6,Digital,B,Micro,0
2243,51036.36,55269.45,39,14,2737.89,6,6,1.7,Presencial,C,Micro,0
2244,7729.83,6717.61,91,6,1545.11,3,8,0.9,Presencial,A,Micro,2
2245,1967.88,2078.69,101,3,951.34,2,3,0.7,Digital,A,Medio,1
2246,178115.84,241729.53,16,15,3390.19,6,7,5.6,Presencial,C,Medio,1
2247,11291.69,6168.36,30,13,1038.24,6,8,0.5,Digital,B,Micro,1
2248,48058.98,32327.47,29,14,3343.78,5,9,0.8,Telefone,C,Medio,0
2249,66843.0,80807.84,29,15,1754.72,10,9,3.6,Presencial,C,Medio,0
2250,1857.5,538.75,98,2,891.94,2,7,0.4,Telefone,A,Grande,1
2251,102842.26,229852.45,32,21,1313.73,7,8,9.8,Digital,B,Medio,0
2252,2358.74,1979.95,106,5,588.74,1,4,0.7,Telefone,A,Grande,1
2253,28279.1,69191.7,33,18,849.28,4,8,5.3,Telefone,B,Medio,1
2254,128269.69,141055.65,20,16,1849.24,8,7,5.6,Digital,C,Micro,0
2255,17103.5,23106.42,84,5,1538.71,1,0,3.3,Presencial,A,Grande,1
2256,207575.86,257254.93,23,22,2819.63,6,7,4.9,Digital,B,Medio,0
2257,25117.06,22487.37,17,19,1727.19,6,7,0.8,Digital,B,Medio,2
2258,9226.94,16603.06,98,2,951.22,2,7,10.2,Digital,A,Medio,3
2259,28052.07,60427.64,23,15,1966.91,8,6,2.4,Telefone,C,Grande,0
2260,49995.12,83905.94,29,18,1901.65,6,6,2.9,Digital,B,Grande,0
2261,175054.26,320966.9,29,20,5102.64,11,9,3.7,Digital,C,Micro,1
2262,0.0,787.43,117,5,582.05,2,0,0.3,Digital,A,Micro,2
2263,1367.53,3728.1,100,3,799.14,1,3,1.7,Presencial,A,Medio,3
2264,13506.58,4614.47,32,12,1496.33,8,6,0.3,Telefone,B,Medio,0
2265,7512.58,8672.42,102,4,815.18,1,7,3.0,Digital,A,Micro,0
2266,17071.39,8754.14,31,11,1413.08,7,5,0.6,Presencial,C,Medio,0
2267,10484.18,10153.14,91,6,954.82,1,8,2.0,Digital,A,Medio,2
2268,333956.9,576286.28,29,27,2257.8,7,4,11.1,Presencial,B,Micro,0
2269,80694.08,131188.42,23,17,2757.64,4,4,3.3,Digital,B,Micro,0
2270,5811.51,2621.19,92,9,1361.04,2,2,0.2,Digital,A,Micro,1
2271,5368.16,9866.1,94,2,2316.25,1,4,2.4,Digital,A,Grande,2
2272,24619.42,14144.02,18,15,1826.85,3,9,0.6,Digital,B,Micro,1
2273,70988.77,68538.54,32,20,3683.2,5,6,1.1,Presencial,B,Micro,0
2274,5940.43,9314.55,81,5,563.31,1,3,4.3,Digital,A,Medio,1
2275,206499.39,301856.35,27,17,7197.98,7,4,2.9,Digital,C,Micro,0
2276,8692.51,11604.36,91,4,835.21,1,5,4.2,Digital,A,Micro,4
2277,99340.82,147694.57,27,14,2829.77,3,4,4.4,Digital,B,Micro,0
2278,76648.29,78921.94,25,21,950.74,4,6,4.7,Digital,B,Medio,1
2279,13514.9,13847.41,99,3,897.16,1,4,6.2,Telefone,A,Medio,3
2280,51380.03,75895.91,19,20,2113.77,6,7,2.1,Telefone,C,Micro,1
2281,5220.44,8845.51,81,7,345.08,1,4,4.3,Digital,A,Micro,1
2282,884.41,594.97,78,6,710.22,1,4,0.2,Digital,A,Grande,3
2283,236969.13,297042.32,22,18,1982.75,8,6,9.8,Digital,B,Micro,0
2284,61360.99,65996.18,22,18,1299.22,7,5,3.3,Digital,B,Micro,0
2285,454586.7,569642.44,24,27,2724.07,2,9,9.1,Digital,B,Micro,2
2286,46448.37,46016.23,22,15,1931.42,9,5,1.9,Presencial,B,Medio,1
2287,8135.05,14539.35,77,6,432.92,1,5,6.6,Digital,A,Medio,4
2288,2582.7,200.0,105,5,1003.72,3,4,0.3,Digital,A,Micro,1
2289,577360.06,614080.08,24,16,5859.5,10,5,7.7,Presencial,C,Medio,0
2290,53349.59,70888.31,97,7,2008.32,1,4,5.9,Presencial,A,Micro,3
2291,622121.97,837158.13,22,18,3042.18,5,6,18.0,Presencial,C,Micro,0
2292,1589.9,3234.44,80,3,629.56,2,2,2.9,Digital,A,Medio,3
2293,16089.65,6749.93,22,18,1067.97,9,7,0.4,Digital,C,Micro,0
2294,1936.62,835.36,119,5,1031.16,1,6,0.2,Digital,A,Medio,2
2295,153829.31,285743.63,32,24,2184.71,6,9,6.4,Digital,B,Micro,3
2296,10845.49,16761.23,89,5,2174.59,1,6,1.8,Digital,A,Medio,0
2297,11691.67,10786.58,89,3,866.39,4,5,4.8,Presencial,A,Micro,2
2298,8266.53,11755.05,111,5,893.35,2,6,3.1,Digital,A,Grande,3
2299,27661.46,60336.82,86,10,2917.18,3,6,2.4,Digital,A,Micro,7
2300,5824.5,5542.6,110,5,854.95,1,6,1.7,Digital,A,Grande,2
2301,91557.49,156721.1,30,20,3281.88,4,5,2.8,Digital,B,Micro,0
2302,47304.44,122390.17,29,22,1929.59,9,10,3.4,Telefone,B,Medio,0
2303,43159.65,18392.21,30,26,2876.66,9,6,0.3,Digital,C,Micro,0
2304,100243.91,111067.31,36,22,1791.59,8,5,3.3,Digital,B,Grande,0
2305,334993.29,348101.27,38,21,6964.85,7,6,2.8,Presencial,B,Micro,1
2306,94896.11,97917.05,29,12,1547.03,8,5,6.2,Digital,B,Micro,0
2307,122241.47,217284.54,41,17,2892.32,3,7,5.2,Presencial,B,Medio,1
2308,66892.92,63501.97,29,26,2862.22,5,6,1.0,Telefone,B,Micro,1
2309,41034.65,50088.7,25,15,3251.09,7,6,1.2,Presencial,C,Micro,0
2310,5004.91,5716.95,90,8,400.32,3,7,2.0,Digital,A,Grande,2
2311,0.0,873.8,95,3,1253.16,1,0,0.2,Digital,A,Grande,2
2312,202241.12,294927.97,28,20,3212.83,7,7,5.4,Presencial,B,Micro,0
2313,0.0,419.68,87,3,449.19,1,4,0.3,Digital,A,Grande,3
2314,34509.07,65171.79,29,15,953.16,8,7,5.3,Digital,C,Medio,0
2315,75792.19,98087.2,22,19,1287.88,9,6,4.7,Digital,C,Micro,1
2316,21866.96,31727.21,96,6,1162.97,2,7,5.3,Digital,A,Medio,1
2317,3250.92,566.97,106,4,2308.68,1,6,0.2,Digital,A,Medio,2
2318,337196.45,691550.99,25,19,3537.21,13,6,12.1,Digital,B,Grande,2
2319,254744.81,659403.98,23,17,2621.81,7,7,17.4,Telefone,B,Micro,1
2320,4361.34,4730.56,92,3,652.04,1,2,3.4,Digital,A,Medio,2
2321,53488.98,75644.52,25,22,2383.68,7,6,1.7,Presencial,B,Micro,1
2322,350282.4,426564.53,24,17,3991.53,3,5,7.4,Digital,B,Micro,2
2323,18208.13,29901.93,104,6,1571.26,2,5,3.6,Digital,A,Micro,1
2324,1008.06,472.73,101,3,1536.12,2,4,0.2,Digital,A,Grande,3
2325,55480.97,200735.91,24,13,2138.51,10,8,8.5,Digital,B,Medio,1
2326,1505.12,841.27,98,4,1830.12,1,4,0.2,Digital,A,Medio,3
2327,325621.18,606229.39,26,20,1893.68,9,7,18.8,Presencial,C,Medio,3
2328,734181.21,793975.34,26,17,2750.16,4,6,20.0,Digital,B,Micro,1
2329,679770.14,925264.36,19,18,4384.69,3,5,13.8,Telefone,B,Micro,2
2330,78241.26,111664.57,16,16,2418.6,5,4,3.4,Presencial,C,Micro,0
2331,31687.92,34173.46,24,12,2381.08,5,8,1.4,Presencial,C,Micro,0
2332,18638.94,20116.44,115,4,1648.98,1,7,3.8,Digital,A,Medio,2
2333,23201.88,37360.04,95,5,1353.91,1,7,6.4,Digital,A,Medio,0
2334,68301.71,86004.6,22,22,3812.49,7,5,1.2,Digital,B,Micro,0
2335,83075.26,138988.3,33,15,3913.88,11,8,2.8,Presencial,B,Micro,1
2336,7600.32,6091.89,104,6,992.23,3,5,1.1,Digital,A,Micro,0
2337,20338.54,10014.05,23,14,1993.65,10,6,0.4,Digital,C,Micro,1
2338,9212.59,22194.82,119,6,1266.16,1,5,3.5,Telefone,A,Grande,2
2339,1763.85,4759.12,105,10,448.83,1,3,1.0,Digital,A,Medio,4
2340,7748.73,9137.43,112,5,1554.29,4,4,1.4,Digital,A,Medio,0
2341,155679.11,210936.96,26,21,2316.18,6,6,5.1,Telefone,B,Medio,1
2342,35071.58,17250.94,32,22,3174.72,7,6,0.3,Telefone,B,Micro,1
2343,16467.62,17257.07,98,5,661.64,2,4,6.2,Telefone,A,Micro,1
2344,953.6,5255.88,90,4,549.06,1,2,2.7,Telefone,A,Grande,5
2345,10391.95,10006.37,98,2,3422.11,1,3,1.6,Digital,A,Medio,0
2346,123101.84,250808.72,28,17,2317.74,7,6,7.5,Presencial,B,Micro,1
2347,3037.11,10732.33,105,5,1051.64,1,3,2.6,Telefone,A,Medio,3
2348,15095.9,4291.16,28,20,1418.65,4,4,0.2,Digital,C,Medio,0
2349,6286.15,2883.8,88,6,2131.52,4,4,0.3,Digital,A,Medio,3
2350,266035.7,535612.64,28,24,2101.13,6,5,12.5,Telefone,C,Grande,1
2351,3872.8,7019.47,110,6,966.5,1,5,1.5,Digital,A,Medio,1
2352,67128.51,144603.25,25,23,2247.08,6,6,3.3,Digital,B,Medio,0
2353,4895.09,5706.93,108,7,1230.35,3,1,0.9,Digital,A,Micro,0
2354,7984.92,7182.65,93,6,1151.46,1,4,1.2,Presencial,A,Micro,2
2355,123321.23,129481.58,25,17,3445.18,5,7,2.6,Presencial,C,Micro,0
2356,161921.95,222211.0,27,19,1853.66,4,6,7.4,Digital,C,Micro,0
2357,69795.02,96761.73,22,21,2104.55,5,5,2.6,Presencial,B,Medio,2
2358,64183.85,62363.22,23,11,1161.66,6,6,5.8,Presencial,B,Medio,1
2359,68219.09,35225.11,37,14,5917.37,8,9,0.5,Telefone,B,Micro,0
2360,12328.05,9279.31,29,15,1050.6,4,9,0.7,Telefone,C,Grande,0
2361,1802.88,748.22,101,4,449.63,3,4,0.3,Digital,A,Micro,1
2362,14623.94,4869.8,30,19,1458.67,4,6,0.2,Digital,B,Micro,1
2363,115518.89,144609.77,23,25,1741.56,9,7,3.9,Presencial,B,Micro,0
2364,4156.96,1229.58,104,9,940.46,1,7,0.2,Digital,A,Micro,1
2365,87096.55,247266.0,22,13,4748.06,5,6,4.7,Presencial,C,Micro,0
2366,5528.48,3910.47,93,8,1165.96,2,5,0.5,Digital,A,Medio,1
2367,6219.91,10798.09,103,7,751.91,1,3,2.5,Digital,A,Micro,0
2368,40188.17,50381.39,23,14,2040.26,7,6,2.1,Presencial,B,Grande,1
2369,236803.57,336263.97,28,25,7174.5,8,5,2.2,Presencial,B,Micro,0
