id_transacao,id_cliente,produto,categoria,data_pedido,qtd,valor_item,canal,segmento_cliente
2011,1157,Produto Beta,Linha_A,2024-10-12,3,268.38,Telefone,A
2011,1157,Produto Eta,Linha_D,2024-10-12,5,82.91,Telefone,A
2011,1157,Produto Delta,Linha_B,2024-10-12,5,333.53,Telefone,A
2012,2516,Produto Gamma,Linha_B,2024-06-16,3,96.66,Digital,C
2012,2516,Produto Eta,Linha_D,2024-06-16,3,69.29,Digital,C
2012,2516,Produto Beta,Linha_A,2024-06-16,3,236.68,Digital,C
2012,2516,Produto Alpha,Linha_A,2024-06-16,5,164.36,Digital,C
2013,2027,Produto Alpha,Linha_A,2024-11-13,1,172.46,Presencial,C
2013,2027,Produto Eta,Linha_D,2024-11-13,4,70.4,Presencial,C
2013,2027,Produto Gamma,Linha_B,2024-11-13,4,104.18,Presencial,C
2013,2027,Produto Zeta,Linha_C,2024-11-13,2,294.97,Presencial,C
2014,2033,Produto Gamma,Linha_B,2025-12-04,1,100.27,Telefone,A
2014,2033,Produto Iota,Linha_E,2025-12-04,2,176.5,Telefone,A
2014,2033,Produto Zeta,Linha_C,2025-12-04,2,285.73,Telefone,A
2015,3296,Produto Zeta,Linha_C,2025-02-25,5,292.58,Digital,A
2015,3296,Produto Beta,Linha_A,2025-02-25,2,236.29,Digital,A
2015,3296,Produto Theta,Linha_D,2025-02-25,4,395.95,Digital,A
2015,3296,Produto Delta,Linha_B,2025-02-25,3,323.45,Digital,A
2016,3330,Produto Beta,Linha_A,2025-12-06,5,231.77,Digital,A
2017,5245,Produto Gamma,Linha_B,2024-07-04,1,96.14,Digital,B
2017,5245,Produto Beta,Linha_A,2024-07-04,4,252.88,Digital,B
2017,5245,Produto Alpha,Linha_A,2024-07-04,2,169.65,Digital,B
2017,5245,Produto Delta,Linha_B,2024-07-04,4,341.17,Digital,B
2017,5245,Produto Kappa,Linha_E,2024-07-04,5,211.72,Digital,B
2018,2484,Produto Alpha,Linha_A,2025-07-11,1,198.43,Digital,B
2018,2484,Produto Eta,Linha_D,2025-07-11,3,79.87,Digital,B
2018,2484,Produto Beta,Linha_A,2025-07-11,2,220.82,Digital,B
2018,2484,Produto Gamma,Linha_B,2025-07-11,3,96.79,Digital,B
2019,1576,Produto Beta,Linha_A,2025-11-25,1,227.44,Presencial,A
2019,1576,Produto Kappa,Linha_E,2025-11-25,5,196.63,Presencial,A
2020,4106,Produto Alpha,Linha_A,2024-08-16,1,199.74,Digital,C
2020,4106,Produto Epsilon,Linha_C,2024-08-16,5,142.47,Digital,C
2020,4106,Produto Beta,Linha_A,2024-08-16,2,217.66,Digital,C
2021,1811,Produto Alpha,Linha_A,2025-05-16,5,184.29,Digital,C
2022,2265,Produto Alpha,Linha_A,2024-05-28,1,170.47,Telefone,A
2022,2265,Produto Beta,Linha_A,2024-05-28,5,267.68,Telefone,A
2023,4635,Produto Beta,Linha_A,2024-04-13,1,256.47,Telefone,B
2023,4635,Produto Eta,Linha_D,2024-04-13,4,67.83,Telefone,B
2023,4635,Produto Zeta,Linha_C,2024-04-13,2,261.64,Telefone,B
2023,4635,Produto Theta,Linha_D,2024-04-13,5,461.41,Telefone,B
2023,4635,Produto Alpha,Linha_A,2024-04-13,3,165.3,Telefone,B
2024,3043,Produto Gamma,Linha_B,2024-03-21,2,88.8,Telefone,B
2024,3043,Produto Iota,Linha_E,2024-03-21,2,172.38,Telefone,B
2024,3043,Produto Eta,Linha_D,2024-03-21,5,74.75,Telefone,B
2025,1098,Produto Alpha,Linha_A,2025-02-04,2,170.58,Telefone,B
2025,1098,Produto Gamma,Linha_B,2025-02-04,2,87.0,Telefone,B
2026,1432,Produto Alpha,Linha_A,2025-03-29,2,172.82,Telefone,C
2026,1432,Produto Theta,Linha_D,2025-03-29,5,469.49,Telefone,C
2027,5015,Produto Iota,Linha_E,2025-12-18,5,176.46,Digital,B
2027,5015,Produto Epsilon,Linha_C,2025-12-18,5,134.36,Digital,B
2027,5015,Produto Zeta,Linha_C,2025-12-18,1,318.12,Digital,B
2028,3401,Produto Beta,Linha_A,2025-05-01,4,227.49,Digital,B
2029,1128,Produto Eta,Linha_D,2024-03-18,2,68.66,Digital,A
2030,1539,Produto Alpha,Linha_A,2025-01-08,1,189.4,Telefone,B
2030,1539,Produto Beta,Linha_A,2025-01-08,5,246.23,Telefone,B
2030,1539,Produto Theta,Linha_D,2025-01-08,3,420.62,Telefone,B
2030,1539,Produto Delta,Linha_B,2025-01-08,1,313.26,Telefone,B
2031,5651,Produto Alpha,Linha_A,2024-10-30,3,172.24,Digital,A
2031,5651,Produto Beta,Linha_A,2024-10-30,4,239.7,Digital,A
2032,3174,Produto Epsilon,Linha_C,2024-08-12,5,150.86,Presencial,A
2032,3174,Produto Kappa,Linha_E,2024-08-12,2,226.39,Presencial,A
2033,4316,Produto Gamma,Linha_B,2024-10-13,5,88.67,Digital,B
2033,4316,Produto Eta,Linha_D,2024-10-13,1,77.95,Digital,B
2034,3184,Produto Gamma,Linha_B,2024-01-04,4,88.6,Digital,B
2035,4589,Produto Iota,Linha_E,2025-11-30,4,149.65,Presencial,C
2035,4589,Produto Epsilon,Linha_C,2025-11-30,4,138.13,Presencial,C
2035,4589,Produto Theta,Linha_D,2025-11-30,4,442.71,Presencial,C
2035,4589,Produto Delta,Linha_B,2025-11-30,3,309.31,Presencial,C
2036,2321,Produto Alpha,Linha_A,2025-04-09,3,180.8,Digital,B
2036,2321,Produto Epsilon,Linha_C,2025-04-09,2,126.94,Digital,B
2036,2321,Produto Beta,Linha_A,2025-04-09,4,250.75,Digital,B
2036,2321,Produto Zeta,Linha_C,2025-04-09,4,296.7,Digital,B
2037,1375,Produto Iota,Linha_E,2025-06-01,5,149.13,Digital,B
2037,1375,Produto Epsilon,Linha_C,2025-06-01,3,135.31,Digital,B
2037,1375,Produto Beta,Linha_A,2025-06-01,2,243.98,Digital,B
2038,2136,Produto Eta,Linha_D,2025-12-24,1,79.28,Telefone,A
2038,2136,Produto Theta,Linha_D,2025-12-24,3,397.58,Telefone,A
2039,3610,Produto Gamma,Linha_B,2025-03-15,4,101.97,Digital,A
2039,3610,Produto Eta,Linha_D,2025-03-15,3,74.38,Digital,A
2039,3610,Produto Zeta,Linha_C,2025-03-15,3,282.96,Digital,A
2039,3610,Produto Epsilon,Linha_C,2025-03-15,2,133.06,Digital,A
2039,3610,Produto Kappa,Linha_E,2025-03-15,3,223.44,Digital,A
2040,1829,Produto Gamma,Linha_B,2025-05-22,2,85.85,Digital,A
2040,1829,Produto Beta,Linha_A,2025-05-22,2,223.92,Digital,A
2040,1829,Produto Alpha,Linha_A,2025-05-22,2,200.24,Digital,A
2040,1829,Produto Iota,Linha_E,2025-05-22,1,159.66,Digital,A
2040,1829,Produto Epsilon,Linha_C,2025-05-22,3,146.44,Digital,A
2041,4601,Produto Alpha,Linha_A,2024-09-19,2,196.86,Presencial,A
2041,4601,Produto Beta,Linha_A,2024-09-19,3,227.12,Presencial,A
2042,4906,Produto Gamma,Linha_B,2024-02-09,1,96.13,Telefone,C
2042,4906,Produto Eta,Linha_D,2024-02-09,4,75.46,Telefone,C
2042,4906,Produto Beta,Linha_A,2024-02-09,4,234.4,Telefone,C
2042,4906,Produto Alpha,Linha_A,2024-02-09,3,181.75,Telefone,C
2043,1012,Produto Epsilon,Linha_C,2025-03-23,3,132.68,Presencial,A
2043,1012,Produto Zeta,Linha_C,2025-03-23,5,311.95,Presencial,A
2044,2656,Produto Gamma,Linha_B,2025-08-18,5,105.36,Presencial,C
2044,2656,Produto Eta,Linha_D,2025-08-18,5,77.94,Presencial,C
2045,4516,Produto Gamma,Linha_B,2025-12-26,4,87.35,Digital,B
2045,4516,Produto Eta,Linha_D,2025-12-26,1,75.94,Digital,B
2046,4398,Produto Gamma,Linha_B,2024-04-10,5,85.65,Digital,C
2046,4398,Produto Iota,Linha_E,2024-04-10,1,167.63,Digital,C
2047,2690,Produto Gamma,Linha_B,2024-12-15,3,96.02,Digital,B
2047,2690,Produto Eta,Linha_D,2024-12-15,5,82.36,Digital,B
2048,5774,Produto Beta,Linha_A,2024-06-10,1,221.32,Digital,B
2049,5431,Produto Iota,Linha_E,2024-04-04,3,149.27,Presencial,B
2049,5431,Produto Eta,Linha_D,2024-04-04,5,79.18,Presencial,B
2050,2699,Produto Gamma,Linha_B,2025-09-24,3,102.25,Digital,B
2051,4610,Produto Gamma,Linha_B,2024-12-09,2,95.1,Digital,C
2051,4610,Produto Eta,Linha_D,2024-12-09,4,69.69,Digital,C
2052,2380,Produto Gamma,Linha_B,2025-03-16,3,104.69,Digital,B
2052,2380,Produto Eta,Linha_D,2025-03-16,4,78.3,Digital,B
2053,5136,Produto Zeta,Linha_C,2025-02-08,2,285.56,Telefone,A
2053,5136,Produto Eta,Linha_D,2025-02-08,5,70.14,Telefone,A
2053,5136,Produto Delta,Linha_B,2025-02-08,2,329.86,Telefone,A
2054,1718,Produto Gamma,Linha_B,2025-01-22,4,105.88,Digital,A
2054,1718,Produto Beta,Linha_A,2025-01-22,2,227.29,Digital,A
2054,1718,Produto Zeta,Linha_C,2025-01-22,3,323.34,Digital,A
2054,1718,Produto Alpha,Linha_A,2025-01-22,4,176.97,Digital,A
2054,1718,Produto Delta,Linha_B,2025-01-22,5,317.99,Digital,A
2055,2686,Produto Gamma,Linha_B,2024-03-17,2,99.34,Digital,A
2056,4239,Produto Iota,Linha_E,2024-03-26,3,153.33,Telefone,A
2056,4239,Produto Epsilon,Linha_C,2024-03-26,3,141.41,Telefone,A
2056,4239,Produto Beta,Linha_A,2024-03-26,5,250.67,Telefone,A
2057,1050,Produto Zeta,Linha_C,2024-04-30,3,318.65,Digital,A
2058,5700,Produto Gamma,Linha_B,2024-01-08,4,99.54,Telefone,B
2058,5700,Produto Epsilon,Linha_C,2024-01-08,5,134.1,Telefone,B
2058,5700,Produto Alpha,Linha_A,2024-01-08,4,165.62,Telefone,B
2058,5700,Produto Delta,Linha_B,2024-01-08,1,346.4,Telefone,B
2059,4554,Produto Epsilon,Linha_C,2024-05-25,2,142.81,Telefone,A
2060,1765,Produto Beta,Linha_A,2024-05-08,1,236.58,Digital,A
2061,5751,Produto Gamma,Linha_B,2024-06-26,4,94.21,Telefone,A
2061,5751,Produto Zeta,Linha_C,2024-06-26,4,321.81,Telefone,A
2062,2872,Produto Gamma,Linha_B,2025-02-02,5,89.44,Digital,A
2062,2872,Produto Eta,Linha_D,2025-02-02,3,80.26,Digital,A
2062,2872,Produto Theta,Linha_D,2025-02-02,4,431.69,Digital,A
2062,2872,Produto Iota,Linha_E,2025-02-02,3,154.67,Digital,A
2062,2872,Produto Epsilon,Linha_C,2025-02-02,2,135.6,Digital,A
2062,2872,Produto Delta,Linha_B,2025-02-02,4,324.0,Digital,A
2063,3201,Produto Gamma,Linha_B,2025-10-19,2,91.46,Digital,A
2063,3201,Produto Epsilon,Linha_C,2025-10-19,1,152.29,Digital,A
2063,3201,Produto Eta,Linha_D,2025-10-19,3,78.3,Digital,A
2064,3598,Produto Alpha,Linha_A,2024-01-13,2,177.78,Presencial,A
2064,3598,Produto Theta,Linha_D,2024-01-13,2,420.18,Presencial,A
2065,3707,Produto Iota,Linha_E,2025-11-21,4,151.32,Telefone,B
2065,3707,Produto Epsilon,Linha_C,2025-11-21,3,144.78,Telefone,B
2065,3707,Produto Beta,Linha_A,2025-11-21,4,229.13,Telefone,B
2065,3707,Produto Zeta,Linha_C,2025-11-21,2,279.25,Telefone,B
2066,4278,Produto Gamma,Linha_B,2025-03-10,4,101.34,Telefone,B
2066,4278,Produto Zeta,Linha_C,2025-03-10,5,261.63,Telefone,B
2066,4278,Produto Eta,Linha_D,2025-03-10,3,80.85,Telefone,B
2066,4278,Produto Delta,Linha_B,2025-03-10,1,319.59,Telefone,B
2067,1042,Produto Beta,Linha_A,2025-12-04,5,224.02,Digital,B
2067,1042,Produto Zeta,Linha_C,2025-12-04,2,305.18,Digital,B
2067,1042,Produto Alpha,Linha_A,2025-12-04,2,201.16,Digital,B
2067,1042,Produto Iota,Linha_E,2025-12-04,4,158.0,Digital,B
2067,1042,Produto Epsilon,Linha_C,2025-12-04,2,128.76,Digital,B
2068,4320,Produto Eta,Linha_D,2024-07-22,2,79.66,Presencial,B
2069,2881,Produto Zeta,Linha_C,2025-07-14,2,267.88,Digital,B
2070,5670,Produto Theta,Linha_D,2025-02-27,2,424.51,Digital,A
2071,4834,Produto Gamma,Linha_B,2024-10-08,5,102.88,Digital,B
2071,4834,Produto Iota,Linha_E,2024-10-08,4,154.43,Digital,B
2071,4834,Produto Epsilon,Linha_C,2024-10-08,4,132.97,Digital,B
2071,4834,Produto Beta,Linha_A,2024-10-08,1,230.7,Digital,B
2072,4558,Produto Iota,Linha_E,2024-07-10,3,177.91,Digital,A
2072,4558,Produto Epsilon,Linha_C,2024-07-10,4,144.55,Digital,A
2072,4558,Produto Beta,Linha_A,2024-07-10,4,268.06,Digital,A
2072,4558,Produto Eta,Linha_D,2024-07-10,4,73.03,Digital,A
2073,2905,Produto Alpha,Linha_A,2024-06-09,1,201.21,Telefone,B
2074,3538,Produto Alpha,Linha_A,2024-11-21,1,191.6,Digital,B
2074,3538,Produto Epsilon,Linha_C,2024-11-21,5,137.14,Digital,B
2074,3538,Produto Zeta,Linha_C,2024-11-21,5,305.12,Digital,B
2075,1804,Produto Eta,Linha_D,2024-06-15,4,72.2,Digital,A
2076,3749,Produto Iota,Linha_E,2025-04-30,5,176.24,Telefone,A
2077,2990,Produto Alpha,Linha_A,2025-03-24,5,192.51,Digital,B
2078,3345,Produto Iota,Linha_E,2025-02-21,2,169.26,Digital,C
2078,3345,Produto Epsilon,Linha_C,2025-02-21,4,148.15,Digital,C
2079,2942,Produto Gamma,Linha_B,2024-01-19,1,90.78,Digital,A
2079,2942,Produto Beta,Linha_A,2024-01-19,2,219.28,Digital,A
2079,2942,Produto Eta,Linha_D,2024-01-19,5,78.52,Digital,A
2079,2942,Produto Zeta,Linha_C,2024-01-19,5,303.45,Digital,A
2079,2942,Produto Alpha,Linha_A,2024-01-19,3,199.69,Digital,A
2079,2942,Produto Delta,Linha_B,2024-01-19,2,295.5,Digital,A
2080,2574,Produto Gamma,Linha_B,2025-05-07,3,99.59,Telefone,B
2080,2574,Produto Delta,Linha_B,2025-05-07,1,301.01,Telefone,B
2081,4792,Produto Alpha,Linha_A,2024-03-30,2,197.69,Digital,A
2081,4792,Produto Gamma,Linha_B,2024-03-30,1,105.74,Digital,A
2081,4792,Produto Delta,Linha_B,2024-03-30,4,304.86,Digital,A
2082,5471,Produto Beta,Linha_A,2024-02-25,5,252.85,Presencial,B
2082,5471,Produto Theta,Linha_D,2024-02-25,5,458.04,Presencial,B
2082,5471,Produto Zeta,Linha_C,2024-02-25,1,267.77,Presencial,B
2082,5471,Produto Iota,Linha_E,2024-02-25,4,168.53,Presencial,B
2082,5471,Produto Epsilon,Linha_C,2024-02-25,4,132.88,Presencial,B
2083,1480,Produto Gamma,Linha_B,2024-04-18,1,86.8,Digital,C
2083,1480,Produto Eta,Linha_D,2024-04-18,5,76.96,Digital,C
2083,1480,Produto Alpha,Linha_A,2024-04-18,3,192.07,Digital,C
2084,1814,Produto Zeta,Linha_C,2024-09-11,5,263.2,Digital,A
2085,3093,Produto Gamma,Linha_B,2025-01-11,3,86.88,Presencial,B
2085,3093,Produto Eta,Linha_D,2025-01-11,3,80.27,Presencial,B
2085,3093,Produto Theta,Linha_D,2025-01-11,3,379.43,Presencial,B
2085,3093,Produto Alpha,Linha_A,2025-01-11,1,196.34,Presencial,B
2085,3093,Produto Iota,Linha_E,2025-01-11,3,147.17,Presencial,B
2085,3093,Produto Epsilon,Linha_C,2025-01-11,2,145.74,Presencial,B
2086,2329,Produto Alpha,Linha_A,2025-06-27,1,170.87,Telefone,B
2086,2329,Produto Gamma,Linha_B,2025-06-27,5,93.86,Telefone,B
2086,2329,Produto Eta,Linha_D,2025-06-27,4,67.64,Telefone,B
2087,5130,Produto Alpha,Linha_A,2025-10-24,3,164.97,Telefone,A
2087,5130,Produto Gamma,Linha_B,2025-10-24,3,104.58,Telefone,A
2088,1157,Produto Gamma,Linha_B,2025-11-13,2,100.94,Digital,A
2088,1157,Produto Eta,Linha_D,2025-11-13,5,77.11,Digital,A
2088,1157,Produto Theta,Linha_D,2025-11-13,1,469.09,Digital,A
2088,1157,Produto Alpha,Linha_A,2025-11-13,4,182.05,Digital,A
2088,1157,Produto Delta,Linha_B,2025-11-13,2,300.81,Digital,A
2089,3346,Produto Epsilon,Linha_C,2024-12-09,3,147.85,Digital,C
2089,3346,Produto Beta,Linha_A,2024-12-09,5,217.09,Digital,C
2089,3346,Produto Zeta,Linha_C,2024-12-09,2,269.87,Digital,C
2090,5173,Produto Iota,Linha_E,2024-03-04,5,144.66,Presencial,B
2090,5173,Produto Epsilon,Linha_C,2024-03-04,5,135.01,Presencial,B
2090,5173,Produto Beta,Linha_A,2024-03-04,3,238.19,Presencial,B
2090,5173,Produto Delta,Linha_B,2024-03-04,1,336.36,Presencial,B
2091,3931,Produto Alpha,Linha_A,2025-06-06,1,199.34,Presencial,A
2091,3931,Produto Beta,Linha_A,2025-06-06,1,261.19,Presencial,A
2092,4438,Produto Alpha,Linha_A,2025-05-13,1,169.32,Presencial,B
2092,4438,Produto Gamma,Linha_B,2025-05-13,1,101.36,Presencial,B
2093,3650,Produto Alpha,Linha_A,2025-07-12,5,181.38,Digital,C
2093,3650,Produto Epsilon,Linha_C,2025-07-12,5,152.31,Digital,C
2093,3650,Produto Beta,Linha_A,2025-07-12,1,268.71,Digital,C
2093,3650,Produto Zeta,Linha_C,2025-07-12,1,283.67,Digital,C
2094,5791,Produto Alpha,Linha_A,2024-09-24,2,182.08,Digital,A
2094,5791,Produto Zeta,Linha_C,2024-09-24,3,281.27,Digital,A
2094,5791,Produto Eta,Linha_D,2024-09-24,1,69.9,Digital,A
2094,5791,Produto Theta,Linha_D,2024-09-24,1,393.88,Digital,A
2095,3752,Produto Eta,Linha_D,2025-07-24,1,74.31,Presencial,C
2096,2654,Produto Beta,Linha_A,2024-10-19,4,244.18,Telefone,C
2097,1300,Produto Alpha,Linha_A,2025-10-19,1,172.5,Presencial,A
2097,1300,Produto Beta,Linha_A,2025-10-19,5,247.33,Presencial,A
2098,3780,Produto Iota,Linha_E,2025-07-13,3,156.44,Telefone,C
2098,3780,Produto Epsilon,Linha_C,2025-07-13,4,145.09,Telefone,C
2098,3780,Produto Kappa,Linha_E,2025-07-13,3,217.09,Telefone,C
2099,3027,Produto Iota,Linha_E,2025-08-01,4,153.66,Presencial,B
2100,2663,Produto Theta,Linha_D,2025-11-22,2,432.92,Telefone,B
2101,2103,Produto Eta,Linha_D,2025-10-19,5,67.72,Digital,A
2102,3474,Produto Alpha,Linha_A,2024-03-23,1,164.57,Presencial,C
2102,3474,Produto Epsilon,Linha_C,2024-03-23,5,155.44,Presencial,C
2102,3474,Produto Gamma,Linha_B,2024-03-23,3,94.07,Presencial,C
2103,3109,Produto Beta,Linha_A,2025-09-01,2,216.88,Digital,A
2103,3109,Produto Theta,Linha_D,2025-09-01,2,441.24,Digital,A
2103,3109,Produto Delta,Linha_B,2025-09-01,5,335.6,Digital,A
2104,5478,Produto Beta,Linha_A,2024-10-14,5,254.54,Digital,A
2104,5478,Produto Zeta,Linha_C,2024-10-14,1,281.18,Digital,A
2105,3294,Produto Alpha,Linha_A,2024-05-16,4,183.85,Digital,B
2105,3294,Produto Iota,Linha_E,2024-05-16,3,168.36,Digital,B
2105,3294,Produto Beta,Linha_A,2024-05-16,5,262.31,Digital,B
2106,2905,Produto Alpha,Linha_A,2025-07-29,5,200.11,Presencial,B
2106,2905,Produto Beta,Linha_A,2025-07-29,4,265.89,Presencial,B
2106,2905,Produto Gamma,Linha_B,2025-07-29,4,89.09,Presencial,B
2107,1573,Produto Gamma,Linha_B,2025-07-16,3,103.85,Digital,B
2107,1573,Produto Eta,Linha_D,2025-07-16,5,77.52,Digital,B
2107,1573,Produto Iota,Linha_E,2025-07-16,5,172.98,Digital,B
2107,1573,Produto Epsilon,Linha_C,2025-07-16,5,156.12,Digital,B
2107,1573,Produto Kappa,Linha_E,2025-07-16,3,218.78,Digital,B
2108,4674,Produto Zeta,Linha_C,2025-05-13,3,303.5,Presencial,B
2109,3019,Produto Alpha,Linha_A,2025-01-12,5,188.98,Digital,C
2109,3019,Produto Beta,Linha_A,2025-01-12,5,232.9,Digital,C
2109,3019,Produto Theta,Linha_D,2025-01-12,2,380.36,Digital,C
2109,3019,Produto Delta,Linha_B,2025-01-12,4,353.5,Digital,C
2110,1785,Produto Alpha,Linha_A,2025-05-02,2,180.11,Digital,C
2110,1785,Produto Theta,Linha_D,2025-05-02,4,408.5,Digital,C
2110,1785,Produto Gamma,Linha_B,2025-05-02,2,104.26,Digital,C
2110,1785,Produto Delta,Linha_B,2025-05-02,4,295.52,Digital,C
2111,4100,Produto Eta,Linha_D,2025-08-23,2,83.09,Digital,A
2111,4100,Produto Delta,Linha_B,2025-08-23,4,344.8,Digital,A
2112,3202,Produto Beta,Linha_A,2025-10-31,2,237.5,Digital,A
2112,3202,Produto Zeta,Linha_C,2025-10-31,2,292.66,Digital,A
2113,3791,Produto Delta,Linha_B,2025-04-13,5,319.01,Digital,B
2114,2116,Produto Alpha,Linha_A,2024-12-08,4,172.15,Digital,A
2114,2116,Produto Beta,Linha_A,2024-12-08,2,250.43,Digital,A
2115,4208,Produto Beta,Linha_A,2025-01-13,5,250.35,Digital,A
2116,1412,Produto Alpha,Linha_A,2024-12-01,4,200.5,Digital,B
2117,4601,Produto Zeta,Linha_C,2024-10-21,1,264.59,Digital,A
2118,2922,Produto Eta,Linha_D,2024-07-19,3,82.68,Digital,A
2118,2922,Produto Zeta,Linha_C,2024-07-19,2,313.32,Digital,A
2119,3537,Produto Gamma,Linha_B,2024-10-20,1,98.69,Telefone,B
2119,3537,Produto Beta,Linha_A,2024-10-20,4,268.32,Telefone,B
2119,3537,Produto Eta,Linha_D,2024-10-20,2,72.63,Telefone,B
2119,3537,Produto Zeta,Linha_C,2024-10-20,1,268.41,Telefone,B
2119,3537,Produto Alpha,Linha_A,2024-10-20,5,168.96,Telefone,B
2120,3450,Produto Theta,Linha_D,2025-07-25,5,435.15,Digital,A
2121,1067,Produto Gamma,Linha_B,2024-05-15,4,90.36,Telefone,A
2121,1067,Produto Alpha,Linha_A,2024-05-15,3,176.45,Telefone,A
2122,4164,Produto Beta,Linha_A,2024-05-06,1,256.81,Telefone,B
2123,1284,Produto Gamma,Linha_B,2024-10-19,1,89.23,Digital,C
2124,5071,Produto Iota,Linha_E,2024-04-20,5,174.39,Presencial,A
2124,5071,Produto Epsilon,Linha_C,2024-04-20,3,145.43,Presencial,A
2125,4283,Produto Gamma,Linha_B,2025-04-18,3,89.66,Telefone,B
2125,4283,Produto Beta,Linha_A,2025-04-18,5,252.77,Telefone,B
2125,4283,Produto Alpha,Linha_A,2025-04-18,2,195.49,Telefone,B
2126,3288,Produto Eta,Linha_D,2024-07-27,1,77.27,Digital,A
2126,3288,Produto Zeta,Linha_C,2024-07-27,2,263.47,Digital,A
2127,2211,Produto Alpha,Linha_A,2024-02-01,1,191.88,Telefone,B
2127,2211,Produto Kappa,Linha_E,2024-02-01,1,210.9,Telefone,B
2128,2284,Produto Beta,Linha_A,2025-08-10,3,232.59,Presencial,B
2128,2284,Produto Kappa,Linha_E,2025-08-10,2,233.19,Presencial,B
2129,3906,Produto Alpha,Linha_A,2024-12-27,2,162.17,Telefone,C
2129,3906,Produto Gamma,Linha_B,2024-12-27,1,86.33,Telefone,C
2129,3906,Produto Kappa,Linha_E,2024-12-27,1,234.5,Telefone,C
2130,2320,Produto Epsilon,Linha_C,2024-02-17,3,152.15,Digital,A
2130,2320,Produto Beta,Linha_A,2024-02-17,5,228.94,Digital,A
2131,3485,Produto Iota,Linha_E,2024-10-20,2,173.74,Digital,A
2131,3485,Produto Epsilon,Linha_C,2024-10-20,2,139.27,Digital,A
2131,3485,Produto Zeta,Linha_C,2024-10-20,1,282.8,Digital,A
2131,3485,Produto Delta,Linha_B,2024-10-20,1,310.87,Digital,A
2132,5102,Produto Alpha,Linha_A,2024-05-24,3,175.87,Telefone,B
2132,5102,Produto Beta,Linha_A,2024-05-24,5,257.07,Telefone,B
2132,5102,Produto Eta,Linha_D,2024-05-24,3,68.5,Telefone,B
2133,3126,Produto Delta,Linha_B,2025-06-22,4,305.97,Digital,B
2134,2435,Produto Alpha,Linha_A,2025-11-23,4,162.24,Digital,C
2135,5737,Produto Alpha,Linha_A,2024-04-23,2,192.68,Telefone,B
2135,5737,Produto Delta,Linha_B,2024-04-23,1,327.66,Telefone,B
2136,3727,Produto Alpha,Linha_A,2025-08-02,3,172.15,Digital,C
2136,3727,Produto Beta,Linha_A,2025-08-02,4,228.14,Digital,C
2137,4054,Produto Eta,Linha_D,2025-09-26,4,79.4,Presencial,B
2138,4163,Produto Eta,Linha_D,2025-05-18,5,72.78,Digital,B
2138,4163,Produto Delta,Linha_B,2025-05-18,1,340.74,Digital,B
2139,2524,Produto Iota,Linha_E,2024-06-13,1,168.43,Digital,B
2139,2524,Produto Epsilon,Linha_C,2024-06-13,4,148.12,Digital,B
2140,1654,Produto Eta,Linha_D,2024-03-31,2,68.75,Telefone,B
2141,5214,Produto Gamma,Linha_B,2025-02-13,1,95.78,Digital,A
2141,5214,Produto Eta,Linha_D,2025-02-13,2,70.59,Digital,A
2142,2005,Produto Alpha,Linha_A,2024-06-18,4,191.76,Digital,B
2142,2005,Produto Iota,Linha_E,2024-06-18,2,146.87,Digital,B
2142,2005,Produto Epsilon,Linha_C,2024-06-18,3,146.98,Digital,B
2143,1725,Produto Beta,Linha_A,2025-10-08,5,227.66,Digital,A
2143,1725,Produto Theta,Linha_D,2025-10-08,2,424.95,Digital,A
2144,1928,Produto Gamma,Linha_B,2024-05-16,3,105.18,Telefone,A
2144,1928,Produto Eta,Linha_D,2024-05-16,2,69.84,Telefone,A
2145,4281,Produto Alpha,Linha_A,2025-03-01,2,198.37,Digital,B
2145,4281,Produto Eta,Linha_D,2025-03-01,4,77.78,Digital,B
2146,2140,Produto Beta,Linha_A,2025-06-20,4,243.7,Telefone,A
2147,2722,Produto Gamma,Linha_B,2025-06-06,1,95.32,Presencial,B
2147,2722,Produto Theta,Linha_D,2025-06-06,4,453.44,Presencial,B
2147,2722,Produto Alpha,Linha_A,2025-06-06,4,196.01,Presencial,B
2147,2722,Produto Iota,Linha_E,2025-06-06,2,179.11,Presencial,B
2147,2722,Produto Epsilon,Linha_C,2025-06-06,5,137.54,Presencial,B
2147,2722,Produto Delta,Linha_B,2025-06-06,5,301.37,Presencial,B
2148,2951,Produto Iota,Linha_E,2025-05-14,4,171.74,Telefone,A
2149,1382,Produto Alpha,Linha_A,2025-03-19,2,168.35,Digital,B
2149,1382,Produto Eta,Linha_D,2025-03-19,3,72.13,Digital,B
2149,1382,Produto Gamma,Linha_B,2025-03-19,5,90.26,Digital,B
2149,1382,Produto Delta,Linha_B,2025-03-19,1,314.7,Digital,B
2150,3980,Produto Epsilon,Linha_C,2024-05-02,2,154.23,Telefone,A
2151,2981,Produto Gamma,Linha_B,2025-07-22,2,98.55,Digital,A
2151,2981,Produto Beta,Linha_A,2025-07-22,2,223.59,Digital,A
2151,2981,Produto Eta,Linha_D,2025-07-22,4,70.77,Digital,A
2151,2981,Produto Alpha,Linha_A,2025-07-22,5,187.39,Digital,A
2151,2981,Produto Delta,Linha_B,2025-07-22,5,322.71,Digital,A
2152,1111,Produto Theta,Linha_D,2024-11-11,2,390.58,Presencial,A
2152,1111,Produto Kappa,Linha_E,2024-11-11,1,221.35,Presencial,A
