id_cliente,reduziu_compras,segmento_A,var_compras_6m,freq_compras_trim,ticket_medio_ratio,tempo_cliente_anos,nps_score,canal_digital,vendedor_rotatividade,regiao,porte,inadimplencia_hist,segmento,prob_churn_real
2165,0,0,50.9,7,1.186,0.7,5.0,1,2,Sul,Medio,0,C,0.0004
2166,0,0,16.9,1,,7.1,8.0,0,0,Norte,Grande,1,B,0.0017
2167,0,0,-47.4,4,1.704,13.7,7.0,0,1,Norte,Grande,0,B,0.0011
2168,1,1,20.2,1,0.712,1.0,6.0,0,3,Sudeste,Micro,0,A,0.113
2169,0,0,-11.0,7,0.957,0.2,,1,2,Sul,Grande,0,B,0.0044
2170,0,0,12.2,2,1.294,2.4,7.0,0,2,Sudeste,Medio,0,B,0.0135
2171,0,0,18.2,15,1.235,0.6,8.0,1,0,Centro-Oeste,Medio,0,B,0.0003
2172,0,0,9.4,5,0.986,2.7,8.0,0,0,Nordeste,Micro,0,B,0.0007
2173,0,0,5.7,3,,7.8,5.0,1,1,Centro-Oeste,Medio,0,B,0.0026
2174,0,1,-30.8,2,1.123,0.5,3.0,0,6,Sudeste,Grande,0,A,0.3572
2175,1,1,-28.3,3,0.518,0.5,3.0,1,3,Centro-Oeste,Micro,0,A,0.695
2176,0,1,5.8,3,0.617,2.1,5.0,1,2,Sudeste,Grande,1,A,0.2069
2177,1,1,-38.3,3,0.874,1.6,1.0,1,4,Norte,Micro,0,A,0.2907
2178,0,0,9.1,4,0.901,9.7,5.0,0,0,Sul,Micro,0,B,0.0005
2179,0,0,22.2,4,0.912,1.8,6.0,1,0,Norte,Medio,0,C,0.0023
2180,1,1,-39.1,1,1.05,3.5,5.0,0,3,Sudeste,Medio,1,A,0.4272
2181,0,0,17.3,3,1.141,4.2,7.0,0,2,Nordeste,Medio,0,C,0.0046
2182,0,0,29.0,2,1.038,1.8,6.0,1,1,Sudeste,Micro,0,B,0.0035
2183,0,0,15.1,1,0.879,1.7,5.0,0,0,Centro-Oeste,Grande,0,C,0.0187
2184,0,0,30.5,2,1.131,2.2,6.0,1,1,Nordeste,Micro,0,B,0.0123
2185,0,0,7.2,6,1.308,4.9,4.0,1,3,Sul,Micro,0,B,0.0039
2186,0,1,-34.9,4,0.496,0.9,2.0,0,2,Nordeste,Micro,0,A,0.2392
2187,0,1,-21.1,1,0.511,0.6,3.0,1,1,Centro-Oeste,Medio,0,A,0.6371
2188,1,1,-45.3,3,0.93,1.3,6.0,1,1,Sul,Grande,0,A,0.4895
2189,0,0,55.5,6,0.927,12.6,6.0,0,0,Sudeste,Medio,0,B,0.0001
2190,1,1,-18.2,4,0.602,0.2,4.0,1,3,Centro-Oeste,Medio,0,A,0.4685
2191,0,0,-29.6,2,0.9,2.1,6.0,0,0,Sul,Micro,1,C,0.0164
2192,0,1,-31.0,1,0.946,2.4,4.0,0,2,Sudeste,Medio,0,A,0.2995
2193,0,0,4.0,7,1.21,1.6,8.0,0,6,Sudeste,Medio,0,C,0.0009
2194,0,1,-43.6,3,0.867,2.7,3.0,1,3,Centro-Oeste,Medio,0,A,0.6335
2195,1,1,-43.8,3,0.686,0.3,0.0,1,5,Sul,Micro,0,A,0.8181
2196,1,1,-24.9,2,0.601,0.9,7.0,1,2,Nordeste,Medio,0,A,0.538
2197,0,0,18.8,4,0.917,0.6,6.0,1,0,Nordeste,Medio,0,B,0.0033
2198,0,1,1.0,3,0.585,4.6,3.0,1,4,Nordeste,Medio,0,A,0.0896
2199,0,0,30.3,4,0.964,9.1,6.0,0,2,Centro-Oeste,Medio,0,B,0.0003
2200,1,1,-29.8,0,0.788,0.6,4.0,1,4,Sul,Micro,0,A,0.5639
2201,1,1,-71.5,1,0.942,1.0,4.0,1,3,Centro-Oeste,Medio,0,A,0.8128
2202,0,0,43.6,3,1.058,2.1,5.0,0,1,Sul,Micro,0,C,0.0024
2203,1,1,-22.4,0,0.743,2.3,4.0,0,4,Sul,Grande,0,A,0.4722
2204,0,0,-0.7,4,,6.2,,1,1,Sudeste,Medio,0,C,0.0013
2205,0,0,32.8,1,0.284,2.7,6.0,0,5,Sudeste,Micro,0,C,0.003
2206,1,1,-24.2,1,0.921,0.6,6.0,1,3,Norte,Grande,0,A,0.6161
2207,0,1,-8.2,4,0.895,3.8,5.0,0,3,Centro-Oeste,Medio,0,A,0.049
2208,1,1,-13.1,2,0.898,2.9,6.0,1,2,Sudeste,Micro,0,A,0.272
2209,0,0,-16.7,3,1.254,6.1,7.0,0,0,Sudeste,Medio,0,B,0.017
2210,0,0,-13.7,8,0.789,2.7,8.0,0,0,Nordeste,Micro,0,B,0.0022
2211,0,0,3.6,3,1.26,1.3,5.0,1,1,Sudeste,Medio,0,B,0.0422
2212,0,0,7.7,2,1.134,6.4,6.0,1,2,Sudeste,Medio,0,B,0.0029
2213,1,1,-30.4,1,0.693,0.8,0.0,1,3,Sul,Grande,1,A,0.797
2214,0,0,-4.6,7,1.189,3.5,3.0,0,0,Norte,Medio,0,C,0.0079
2215,0,0,6.6,5,1.089,4.9,9.0,1,0,Centro-Oeste,Medio,0,B,0.0008
2216,0,0,-6.1,7,0.843,1.2,7.0,1,4,Sudeste,Medio,0,B,0.0033
2217,0,0,25.8,6,0.605,7.9,7.0,1,4,Sul,Micro,0,C,0.001
2218,0,0,14.0,3,0.761,14.8,4.0,1,0,Centro-Oeste,Medio,0,B,0.0019
2219,0,1,-28.5,0,0.623,20.0,,0,0,Centro-Oeste,Medio,0,A,0.037
2220,0,0,19.8,2,1.137,1.9,6.0,0,4,Sudeste,Micro,1,B,0.0043
2221,0,0,34.6,4,0.733,2.6,8.0,0,2,Nordeste,Micro,0,B,0.0031
2222,0,1,-14.4,2,0.87,4.6,3.0,1,2,Sul,Grande,1,A,0.1355
2223,0,0,-20.9,6,1.119,4.5,8.0,0,2,Sudeste,Grande,0,C,0.0042
2224,0,1,13.5,2,1.233,3.3,5.0,1,1,Nordeste,Micro,0,A,0.0123
2225,0,0,41.4,4,1.129,13.1,6.0,1,4,Sudeste,Micro,0,B,0.001
2226,0,0,32.8,4,0.595,3.8,7.0,1,2,Centro-Oeste,Micro,0,B,0.0018
2227,0,1,-5.4,4,1.032,2.3,5.0,1,2,Sudeste,Grande,0,A,0.0755
2228,0,0,18.1,3,0.849,0.2,5.0,0,1,Sudeste,Micro,0,C,0.006
2229,0,0,10.9,3,0.838,0.4,7.0,1,4,Nordeste,Medio,0,C,0.0072
2230,1,0,9.9,7,1.007,0.2,3.0,0,1,Sudeste,Micro,0,B,0.0014
2231,1,1,-41.2,1,,1.4,5.0,1,3,Nordeste,Medio,0,A,0.6769
2232,1,1,-40.8,0,0.72,1.6,2.0,1,3,Sudeste,Micro,0,A,0.7816
2233,0,1,-35.6,2,0.782,9.5,3.0,1,6,Sul,Medio,0,A,0.3096
2234,0,1,-58.2,2,0.579,2.8,4.0,1,2,Sul,Micro,0,A,0.4366
2235,0,0,-16.9,5,0.793,4.7,8.0,0,0,Centro-Oeste,Medio,0,B,0.007
2236,0,0,7.9,7,1.094,4.7,5.0,0,1,Sudeste,Micro,0,C,0.0005
2237,0,0,-36.7,7,0.715,1.8,6.0,0,0,Nordeste,Medio,0,B,0.0229
2238,0,0,-11.0,7,0.893,9.0,7.0,0,2,Sudeste,Grande,0,C,0.0037
2239,0,0,3.4,2,0.977,0.9,7.0,1,1,Nordeste,Micro,0,B,0.0134
2240,0,0,-7.3,4,1.102,0.3,,1,2,Sul,Grande,0,B,0.0245
2241,0,0,1.3,8,0.993,1.1,6.0,1,2,Nordeste,Medio,0,C,0.0072
2242,0,0,13.7,5,0.98,1.6,7.0,1,2,Norte,Micro,0,B,0.0025
2243,0,0,27.2,5,0.779,1.7,6.0,0,0,Norte,Micro,0,C,0.0009
2244,0,1,-32.7,2,0.689,0.9,8.0,0,4,Norte,Micro,0,A,0.0884
2245,0,1,-24.1,1,0.725,0.7,3.0,1,1,Norte,Medio,0,A,0.5379
2246,0,0,-36.2,3,1.142,5.6,7.0,0,0,Centro-Oeste,Medio,0,C,0.0138
2247,0,0,19.9,6,0.874,0.5,8.0,1,1,Sul,Micro,0,B,0.0023
2248,0,0,-9.2,6,0.853,0.8,9.0,0,2,Sul,Medio,0,C,0.0028
2249,0,0,14.9,3,0.783,3.6,9.0,0,0,Nordeste,Medio,1,C,0.0056
2250,1,1,-24.3,4,0.813,0.4,7.0,0,5,Centro-Oeste,Grande,0,A,0.3203
2251,0,0,52.6,5,0.973,9.8,8.0,1,0,Norte,Medio,0,B,0.0001
2252,0,1,18.6,0,0.75,0.7,4.0,0,3,Sudeste,Grande,0,A,0.0591
2253,0,0,20.6,2,0.946,5.3,8.0,0,0,Sul,Medio,0,B,0.0038
2254,0,0,16.5,4,0.954,5.6,7.0,1,0,Sul,Micro,0,C,0.0009
2255,0,1,-12.9,0,0.646,3.3,0.0,0,4,Centro-Oeste,Grande,0,A,0.3758
2256,0,0,-1.2,3,1.16,4.9,,1,1,Sudeste,Medio,0,B,0.0056
2257,0,0,-7.4,8,1.059,0.8,7.0,1,3,Sul,Medio,0,B,0.0098
2258,0,1,-36.8,1,1.103,10.2,7.0,1,4,Sudeste,Medio,0,A,0.1309
2259,0,0,-4.7,5,0.983,2.4,6.0,0,0,Sul,Grande,0,C,0.0114
2260,0,0,16.4,4,,2.9,6.0,1,2,Sudeste,Grande,0,B,0.0033
2261,0,0,3.2,6,0.987,3.7,9.0,1,2,Sudeste,Micro,0,C,0.0066
2262,1,1,-58.9,3,0.892,0.3,0.0,1,3,Norte,Micro,1,A,0.8736
2263,0,1,33.3,2,0.646,1.7,3.0,0,1,Sudeste,Medio,0,A,0.011
2264,0,0,4.7,10,1.157,0.3,6.0,0,2,Sudeste,Medio,0,B,0.0013
2265,0,1,25.0,2,0.272,3.0,7.0,1,1,Sul,Micro,0,A,0.048
2266,0,0,-0.0,3,,0.6,5.0,0,1,Sul,Medio,0,C,0.0105
2267,0,1,-22.9,2,0.565,2.0,8.0,1,3,Sudeste,Medio,0,A,0.1236
2268,0,0,26.6,8,1.502,11.1,4.0,0,0,Sudeste,Micro,0,B,0.0002
2269,0,0,2.0,5,1.282,3.3,4.0,1,1,Centro-Oeste,Micro,1,B,0.0067
2270,0,1,-10.0,3,0.837,0.2,2.0,1,2,Sudeste,Micro,0,A,0.4072
2271,1,1,-24.6,2,0.689,2.4,4.0,1,4,Centro-Oeste,Grande,1,A,0.3888
2272,0,0,-1.6,2,0.922,0.6,9.0,1,1,Nordeste,Micro,0,B,0.0081
2273,0,0,38.7,5,0.917,1.1,6.0,0,2,Norte,Micro,0,B,0.0017
2274,1,1,-42.1,1,0.929,4.3,3.0,1,7,Sul,Medio,1,A,0.7006
2275,0,0,-2.2,6,1.07,2.9,4.0,1,2,Sudeste,Micro,0,C,0.0025
2276,0,1,18.5,2,0.978,4.2,5.0,1,1,Sul,Micro,0,A,0.0194
2277,0,0,1.4,2,1.173,4.4,4.0,1,1,Sudeste,Micro,0,B,0.0041
2278,0,0,-21.4,4,1.141,4.7,6.0,1,0,Nordeste,Medio,1,B,0.0129
2279,0,1,-5.7,1,0.607,6.2,,0,3,Sul,Medio,0,A,0.071
2280,0,0,7.3,6,0.877,2.1,7.0,0,1,Sudeste,Micro,0,C,0.0033
2281,0,1,-9.0,1,0.809,4.3,4.0,1,4,Centro-Oeste,Micro,0,A,0.0725
2282,0,1,-16.7,1,0.864,0.2,4.0,1,2,Centro-Oeste,Grande,0,A,0.196
2283,0,0,-14.1,2,1.008,9.8,6.0,1,0,Sudeste,Micro,0,B,0.0028
2284,0,0,12.8,5,0.776,3.3,5.0,1,0,Sul,Micro,0,B,0.0142
2285,0,0,33.3,7,1.099,9.1,9.0,1,1,Sudeste,Micro,0,B,0.0001
2286,0,0,-2.0,2,1.216,1.9,5.0,0,2,Sudeste,Medio,0,B,0.0078
2287,0,1,-35.7,0,0.537,6.6,5.0,1,0,Sul,Medio,0,A,0.6501
2288,0,1,-21.5,1,0.716,0.3,4.0,1,1,Sudeste,Micro,0,A,0.1652
2289,0,0,3.8,3,0.842,7.7,5.0,0,1,Sul,Medio,0,C,0.0027
2290,0,1,-24.4,0,0.99,5.9,,0,2,Sul,Micro,0,A,0.109
2291,0,0,32.7,7,1.489,18.0,6.0,0,2,Sudeste,Micro,0,C,0.0
2292,0,1,-13.2,6,1.069,2.9,2.0,1,2,Sul,Medio,0,A,0.0635
2293,0,0,41.1,7,,0.4,7.0,1,3,Sudeste,Micro,1,C,0.0012
2294,0,1,-13.5,1,0.856,0.2,6.0,1,1,Centro-Oeste,Medio,0,A,0.5126
2295,0,0,15.2,5,1.171,6.4,9.0,1,1,Norte,Micro,0,B,0.0012
2296,0,1,25.6,2,1.162,1.8,6.0,1,3,Sul,Medio,1,A,0.1142
2297,0,1,-11.1,3,0.653,4.8,5.0,0,2,Sul,Micro,0,A,0.1131
2298,0,1,-23.1,2,0.753,3.1,6.0,1,5,Sul,Grande,0,A,0.2838
2299,1,1,-36.8,0,0.521,2.4,6.0,1,0,Centro-Oeste,Micro,0,A,0.7396
2300,0,1,-35.1,0,0.483,1.7,6.0,1,2,Centro-Oeste,Grande,0,A,0.3684
2301,0,0,-0.3,2,1.065,2.8,5.0,1,0,Sul,Micro,0,B,0.0072
2302,0,0,3.0,6,1.373,3.4,10.0,0,1,Nordeste,Medio,0,B,0.0004
2303,0,0,-33.3,0,1.056,0.3,6.0,1,1,Sul,Micro,0,C,0.1488
2304,0,0,7.7,5,1.061,3.3,5.0,1,2,Sudeste,Grande,0,B,0.0091
2305,0,0,-46.6,3,0.772,2.8,6.0,0,4,Centro-Oeste,Micro,0,B,0.0355
2306,0,0,33.5,3,1.082,6.2,5.0,1,0,Nordeste,Micro,0,B,0.0017
2307,0,0,-29.8,4,0.928,5.2,7.0,0,1,Centro-Oeste,Medio,0,B,0.0145
2308,0,0,11.7,6,0.95,1.0,6.0,0,1,Norte,Micro,0,B,0.0033
2309,0,0,10.9,3,1.426,1.2,6.0,0,1,Sudeste,Micro,0,C,0.0084
2310,0,1,8.8,2,0.683,2.0,7.0,1,1,Norte,Grande,0,A,0.1479
2311,0,1,-15.3,4,0.705,0.2,0.0,1,1,Sul,Grande,0,A,0.1422
2312,0,0,6.0,4,1.098,5.4,7.0,0,1,Nordeste,Micro,0,B,0.0007
2313,1,1,-11.7,0,0.1,0.3,4.0,1,3,Sudeste,Grande,0,A,0.3829
2314,0,0,-2.5,5,0.879,5.3,,1,1,Norte,Medio,0,C,0.0018
2315,0,0,-2.2,4,0.656,4.7,6.0,1,2,Sudeste,Micro,0,C,0.0204
2316,0,1,-13.7,2,0.659,5.3,7.0,1,3,Centro-Oeste,Medio,0,A,0.2379
2317,0,1,-23.9,2,1.199,0.2,6.0,1,3,Sudeste,Medio,0,A,0.3798
2318,0,0,20.8,3,0.439,12.1,6.0,1,0,Centro-Oeste,Grande,0,B,0.0043
2319,0,0,-9.6,7,0.684,17.4,,0,3,Sul,Micro,0,B,0.0004
2320,0,1,1.0,1,1.078,3.4,2.0,1,3,Sul,Medio,0,A,0.4191
2321,0,0,17.4,8,1.015,1.7,,0,0,Sudeste,Micro,1,B,0.0003
2322,0,0,8.5,8,1.147,7.4,5.0,1,1,Sul,Micro,0,B,0.0006
2323,0,1,-48.8,4,0.801,3.6,5.0,1,4,Nordeste,Micro,0,A,0.3469
2324,1,1,-1.2,2,0.808,0.2,4.0,1,4,Sul,Grande,0,A,0.2712
2325,0,0,47.3,6,0.974,8.5,,1,1,Nordeste,Medio,0,B,0.0002
2326,0,1,-27.3,1,0.1,0.2,4.0,1,5,Sudeste,Medio,0,A,0.4376
2327,0,0,25.2,4,1.045,18.8,7.0,0,1,Sul,Medio,0,C,0.0001
2328,0,0,5.7,2,1.291,20.0,6.0,1,1,Norte,Micro,0,B,0.0016
2329,0,0,-13.9,5,1.27,13.8,5.0,0,2,Centro-Oeste,Micro,0,B,0.0019
2330,0,0,-7.3,8,1.178,3.4,4.0,0,1,Sudeste,Micro,0,C,0.0011
2331,0,0,5.9,8,1.027,1.4,8.0,0,1,Sudeste,Micro,1,C,0.002
2332,0,1,-8.9,4,0.813,3.8,7.0,1,5,Centro-Oeste,Medio,0,A,0.0996
2333,1,1,-47.2,2,0.969,6.4,7.0,1,2,Sudeste,Medio,0,A,0.4797
2334,0,0,-6.1,3,0.714,1.2,5.0,1,1,Nordeste,Micro,0,B,0.0659
2335,0,0,8.7,7,1.447,2.8,8.0,0,0,Nordeste,Micro,0,B,0.0003
2336,1,1,-43.2,3,1.002,1.1,5.0,1,3,Centro-Oeste,Micro,0,A,0.5223
2337,0,0,15.8,6,,0.4,6.0,1,0,Sul,Micro,0,C,0.0011
2338,0,1,16.5,0,0.849,3.5,5.0,0,1,Centro-Oeste,Grande,0,A,0.0435
2339,0,1,-20.0,2,0.665,1.0,3.0,1,0,Sul,Medio,0,A,0.6419
2340,1,1,-3.3,2,0.882,1.4,4.0,1,2,Sul,Medio,0,A,0.2867
2341,0,0,-17.5,4,1.216,5.1,6.0,0,2,Sudeste,Medio,0,B,0.0041
2342,0,0,-4.6,4,1.474,0.3,6.0,0,0,Sudeste,Micro,0,B,0.0156
2343,0,1,1.9,2,,6.2,4.0,0,2,Nordeste,Micro,0,A,0.105
2344,1,1,-45.3,2,0.689,2.7,2.0,0,5,Centro-Oeste,Grande,1,A,0.3468
2345,1,1,-32.2,3,1.013,1.6,3.0,1,3,Centro-Oeste,Medio,0,A,0.6204
2346,0,0,30.9,5,0.999,7.5,6.0,0,2,Sudeste,Micro,0,B,0.0014
2347,0,1,-30.2,5,0.648,2.6,3.0,0,2,Sudeste,Medio,0,A,0.173
2348,0,0,-32.0,1,0.932,0.2,4.0,1,1,Sudeste,Medio,0,C,0.0755
2349,1,1,-29.3,2,0.335,0.3,4.0,1,1,Nordeste,Medio,0,A,0.297
2350,0,0,42.9,2,0.894,12.5,,0,2,Sul,Grande,1,C,0.0004
2351,0,1,10.8,2,0.873,1.5,5.0,1,4,Nordeste,Medio,0,A,0.2331
2352,0,0,6.4,4,1.049,3.3,,1,1,Sudeste,Medio,0,B,0.0022
2353,0,1,-22.7,3,0.883,0.9,1.0,1,2,Sudeste,Micro,0,A,0.1232
2354,0,1,29.2,4,1.072,1.2,4.0,0,6,Centro-Oeste,Micro,0,A,0.0059
2355,0,0,-10.7,5,1.575,2.6,7.0,0,2,Sudeste,Micro,0,C,0.001
2356,0,0,-4.8,8,,7.4,6.0,1,0,Nordeste,Micro,0,C,0.0006
2357,0,0,29.2,2,0.8,2.6,,0,1,Nordeste,Medio,0,B,0.0096
2358,0,0,-9.3,4,0.953,5.8,6.0,0,0,Sudeste,Medio,0,B,0.0128
2359,0,0,15.3,6,1.22,0.5,9.0,0,1,Sudeste,Micro,1,B,0.0007
2360,0,0,-16.7,5,1.593,0.7,9.0,0,0,Sudeste,Grande,0,C,0.0012
2361,0,1,11.8,3,0.815,0.3,4.0,1,3,Nordeste,Micro,0,A,0.2037
2362,0,0,-0.6,5,1.155,0.2,6.0,1,1,Sul,Micro,0,B,0.0346
2363,0,0,-5.0,3,1.0,3.9,7.0,0,2,Centro-Oeste,Micro,0,B,0.0043
2364,1,1,-34.9,0,0.814,0.2,7.0,1,5,Centro-Oeste,Micro,0,A,0.6492
2365,0,0,-15.0,6,1.323,4.7,6.0,0,2,Centro-Oeste,Micro,0,C,0.0044
2366,1,1,-25.0,0,0.958,0.5,,1,2,Sul,Medio,0,A,0.7155
2367,1,1,-65.2,0,0.767,2.5,3.0,1,6,Centro-Oeste,Micro,1,A,0.9267
2368,0,0,-13.8,2,1.106,2.1,6.0,0,1,Nordeste,Grande,0,B,0.0228
2369,0,0,8.3,6,0.969,2.2,5.0,0,0,Sul,Micro,0,B,0.0018
2370,0,1,-16.2,2,1.042,0.7,8.0,1,3,Sudeste,Micro,1,A,0.1271
2371,0,0,6.6,2,1.459,6.2,8.0,0,3,Nordeste,Micro,0,B,0.0059
2372,0,0,-7.2,3,0.859,0.9,6.0,0,1,Sul,Medio,0,C,0.007
2373,0,1,12.3,1,0.606,0.6,5.0,1,2,Norte,Micro,0,A,0.1059
2374,0,0,25.4,5,0.971,4.5,6.0,1,1,Sudeste,Grande,0,B,0.0019
2375,0,0,5.9,9,1.238,14.3,5.0,0,2,Sudeste,Medio,0,B,0.0003
2376,0,0,5.7,4,0.956,4.7,6.0,0,2,Nordeste,Medio,0,B,0.0042
2377,0,0,-1.5,2,1.257,7.6,5.0,1,1,Sudeste,Medio,0,C,0.0043
2378,0,0,-4.9,7,0.705,5.6,5.0,0,1,Sudeste,Micro,0,B,0.0008
2379,0,0,4.9,7,1.034,3.4,8.0,0,3,Sudeste,Micro,0,B,0.0005
2380,0,0,26.9,6,1.079,6.3,6.0,0,0,Sudeste,Micro,0,B,0.0003
2381,0,0,-0.9,5,0.845,8.7,5.0,1,0,Sul,Medio,0,B,0.0136
2382,0,0,33.6,5,1.019,1.3,9.0,1,1,Sudeste,Micro,0,B,0.002
2383,0,0,-5.0,9,1.294,2.0,8.0,1,1,Nordeste,Micro,0,C,0.0035
2384,0,1,11.8,0,0.749,1.2,4.0,0,3,Sudeste,Grande,0,A,0.0496
2385,0,1,-23.9,4,0.872,2.6,6.0,0,2,Centro-Oeste,Micro,0,A,0.0767
2386,0,1,-4.4,1,1.092,1.4,4.0,0,2,Sudeste,Medio,0,A,0.1942
2387,0,1,27.5,2,0.58,0.7,4.0,1,0,Norte,Medio,0,A,0.0426
2388,1,1,30.4,1,0.837,1.0,2.0,1,1,Sul,Micro,0,A,0.1146
2389,0,0,-18.8,2,0.424,9.8,6.0,1,1,Nordeste,Micro,0,C,0.0097
2390,0,0,28.7,4,0.744,3.6,7.0,1,2,Sudeste,Micro,0,B,0.003
2391,0,0,-10.9,1,1.215,3.8,8.0,0,0,Sudeste,Medio,0,B,0.0183
2392,0,0,15.5,1,0.933,9.9,8.0,0,0,Sul,Medio,0,B,0.0049
2393,0,0,17.8,1,1.113,3.4,6.0,1,2,Sul,Medio,0,C,0.0098
2394,0,0,25.2,3,0.718,5.7,7.0,0,0,Sudeste,Grande,1,B,0.0006
2395,0,0,-17.6,6,0.454,0.4,5.0,0,1,Sudeste,Medio,0,C,0.012
2396,1,1,-41.6,2,0.625,0.6,4.0,1,3,Norte,Micro,0,A,0.6813
2397,0,0,-8.5,8,0.923,2.6,7.0,0,2,Sudeste,Micro,0,C,0.0015
2398,0,0,19.7,7,0.972,3.4,7.0,0,1,Sudeste,Grande,0,B,0.0012
2399,0,1,-13.1,1,,0.4,6.0,0,3,Centro-Oeste,Micro,0,A,0.203
2400,0,0,16.2,3,0.599,17.6,10.0,0,2,Centro-Oeste,Micro,0,B,0.0006
2401,0,0,-15.5,5,0.889,9.5,5.0,1,5,Sul,Medio,0,B,0.0065
2402,0,1,-14.7,0,0.699,0.8,2.0,0,1,Sul,Micro,0,A,0.2327
2403,0,0,-5.2,6,1.019,16.6,5.0,1,0,Sul,Grande,0,B,0.0003
2404,0,1,-30.3,2,0.998,1.5,5.0,0,3,Centro-Oeste,Medio,1,A,0.3191
2405,0,1,-20.6,1,0.767,1.4,6.0,1,3,Centro-Oeste,Micro,0,A,0.4586
2406,0,0,-22.3,3,1.225,6.0,7.0,0,1,Sudeste,Grande,0,C,0.0029
2407,0,0,18.6,2,1.311,0.2,6.0,1,4,Norte,Micro,0,B,0.0045
2408,1,0,-20.7,2,0.744,0.8,7.0,0,1,Norte,Micro,0,C,0.0885
2409,0,0,-0.2,5,1.298,8.9,7.0,0,0,Sudeste,Micro,0,B,0.0004
2410,0,1,-3.2,0,0.737,0.7,8.0,1,3,Nordeste,Micro,0,A,0.1569
2411,0,0,-22.2,7,1.06,2.3,5.0,1,1,Sul,Medio,0,B,0.0335
2412,0,0,-20.1,2,,3.5,6.0,1,1,Sul,Micro,0,B,0.0705
2413,0,0,28.7,6,1.142,11.8,7.0,1,0,Sudeste,Micro,0,C,0.0004
2414,0,1,-39.5,6,0.455,3.1,6.0,0,5,Sul,Micro,0,A,0.3878
2415,0,0,27.4,6,0.706,2.5,6.0,1,1,Sudeste,Medio,0,C,0.0074
2416,0,0,16.8,6,0.938,0.6,8.0,0,1,Nordeste,Medio,0,C,0.0021
2417,0,0,-18.8,1,1.184,1.7,2.0,0,2,Sul,Micro,0,B,0.1642
2418,0,0,11.4,5,1.333,19.2,6.0,1,2,Sul,Micro,0,C,0.0008
2419,0,0,17.1,2,0.9,2.9,4.0,0,2,Sudeste,Micro,0,B,0.0175
2420,0,0,-19.9,3,1.239,3.2,5.0,1,1,Nordeste,Micro,0,C,0.0414
2421,0,0,9.2,3,1.003,3.5,10.0,1,2,Sudeste,Medio,0,B,0.0044
2422,0,1,-1.3,1,0.853,5.1,6.0,1,6,Sudeste,Medio,0,A,0.2436
2423,0,0,6.4,5,0.918,4.6,8.0,1,4,Sul,Micro,0,C,0.0031
2424,0,0,11.0,4,,5.9,6.0,0,1,Sul,Micro,0,B,0.0025
2425,0,0,5.2,3,0.847,2.5,8.0,0,0,Nordeste,Micro,0,B,0.0022
2426,0,0,28.5,4,1.071,0.2,4.0,0,0,Nordeste,Medio,0,B,0.0018
2427,0,1,-19.9,2,0.971,0.9,5.0,1,3,Sul,Micro,0,A,0.5024
2428,0,0,-6.0,5,0.961,14.9,5.0,0,1,Nordeste,Grande,0,B,0.0014
2429,0,0,3.5,4,1.105,14.9,6.0,0,0,Centro-Oeste,Medio,0,C,0.0018
2430,0,1,-49.3,1,0.861,0.2,7.0,0,3,Nordeste,Micro,0,A,0.3001
2431,1,1,-78.3,1,1.024,3.3,2.0,1,4,Sudeste,Medio,0,A,0.8903
2432,0,1,-34.6,3,0.37,0.9,7.0,1,2,Sudeste,Grande,0,A,0.3711
2433,0,0,38.5,3,1.205,9.3,,0,1,Sudeste,Medio,0,B,0.0016
2434,0,0,28.4,9,0.811,4.6,7.0,0,1,Centro-Oeste,Micro,0,B,0.0002
2435,0,0,-24.9,6,0.79,0.7,8.0,0,1,Sul,Micro,0,C,0.0131
2436,0,0,-13.0,9,,2.5,6.0,0,3,Sul,Grande,0,C,0.005
2437,0,0,-4.5,2,0.844,17.8,8.0,1,1,Sudeste,Medio,0,B,0.001
2438,0,1,-21.8,2,0.825,1.7,5.0,1,2,Centro-Oeste,Medio,0,A,0.149
2439,0,0,-12.6,6,0.838,10.1,7.0,0,1,Sul,Grande,0,C,0.0012
2440,0,0,-4.3,1,1.177,0.5,9.0,0,1,Centro-Oeste,Grande,1,B,0.0091
2441,0,0,28.5,5,0.579,2.0,5.0,1,3,Nordeste,Grande,0,B,0.0021
2442,0,0,-12.0,1,1.284,2.2,8.0,1,2,Sul,Micro,0,B,0.0382
2443,0,0,19.2,6,0.708,0.3,9.0,1,0,Centro-Oeste,Medio,0,C,0.0097
2444,0,0,23.2,5,1.139,0.6,7.0,1,1,Sudeste,Medio,0,B,0.0091
2445,0,1,30.0,1,,0.2,3.0,1,4,Nordeste,Medio,0,A,0.2136
2446,0,0,-5.7,2,0.957,9.1,5.0,0,0,Sul,Medio,0,B,0.0061
2447,0,1,-40.4,4,,3.2,5.0,1,2,Centro-Oeste,Micro,0,A,0.3758
2448,0,0,-26.4,5,0.583,1.8,8.0,1,1,Norte,Medio,0,B,0.0159
2449,0,0,21.2,4,0.948,0.2,9.0,0,0,Nordeste,Medio,0,B,0.0068
2450,0,1,-9.4,1,0.511,1.5,7.0,1,3,Centro-Oeste,Micro,0,A,0.1683
2451,0,1,-20.1,2,0.466,0.5,8.0,1,1,Sudeste,Medio,0,A,0.311
2452,0,1,-11.5,2,0.687,2.7,5.0,1,4,Centro-Oeste,Micro,0,A,0.3954
2453,0,0,9.7,2,0.988,2.3,5.0,0,2,Nordeste,Micro,0,B,0.0138
