id_cliente;reduziu_compras;segmento_A;var_compras_6m;freq_compras_trim;ticket_medio_ratio;tempo_cliente_anos;nps_score;canal_digital;vendedor_rotatividade;regiao;porte;inadimplencia_hist;segmento
2555;0;0;2.1;4;1.3;3.5;6.0;0;0;Sudeste;Grande;0;C
2556;1;1;-37.3;0;0.684;4.2;2.0;0;2;Sul;Grande;0;A
2557;0;0;-14.3;4;0.865;4.3;7.0;0;2;Centro-Oeste;Medio;0;C
2558;0;1;-20.7;4;1.153;1.7;5.0;1;2;Sudeste;Medio;0;A
2559;0;0;25.0;3;0.715;9.2;5.0;0;0;Norte;Grande;0;B
2560;0;0;-10.8;5;0.846;4.4;7.0;0;0;Nordeste;Medio;1;B
2561;1;1;-38.9;1;1.094;2.0;5.0;1;3;Sudeste;Micro;1;A
2562;0;1;-29.5;1;0.966;3.9;;0;3;Sudeste;Medio;0;A
2563;0;0;6.7;3;0.971;3.2;8.0;1;0;Norte;Micro;0;C
2564;0;0;-13.1;2;0.979;7.0;7.0;0;1;Sudeste;Medio;0;B
2565;0;1;-15.6;1;0.723;2.8;4.0;1;1;Norte;Medio;0;A
2566;0;0;39.1;3;1.22;1.3;9.0;1;0;Sudeste;Medio;0;B
2567;1;1;-18.3;1;0.953;2.0;5.0;1;4;Centro-Oeste;Micro;0;A
2568;0;1;-26.2;4;0.9;1.7;7.0;1;4;Sul;Micro;0;A
2569;0;0;30.4;2;1.208;5.1;3.0;0;0;Centro-Oeste;Medio;0;B
2570;0;1;-41.0;2;0.893;3.2;2.0;1;1;Sudeste;Grande;0;A
2571;0;0;18.6;7;0.51;0.8;8.0;0;2;Sudeste;Medio;0;C
2572;0;0;8.5;7;1.121;0.5;9.0;1;1;Sul;Micro;0;B
2573;0;0;41.9;4;;4.8;4.0;0;2;Centro-Oeste;Grande;0;C
2574;0;0;33.1;4;;0.6;8.0;1;1;Nordeste;Grande;0;B
2575;0;0;-31.1;0;0.724;9.2;9.0;0;3;Sul;Micro;0;C
2576;0;0;12.2;4;0.779;20.0;;0;1;Sul;Micro;0;B
2577;0;0;-21.2;2;1.073;2.3;7.0;0;4;Sul;Medio;0;B
2578;0;0;30.8;5;0.781;3.0;7.0;1;2;Centro-Oeste;Medio;0;C
2579;0;0;-11.1;5;1.608;6.2;6.0;0;1;Centro-Oeste;Grande;0;B
2580;0;1;-2.3;1;0.902;0.4;4.0;1;2;Sudeste;Grande;0;A
2581;0;0;31.0;7;;11.2;8.0;0;0;Sudeste;Medio;0;B
2582;0;0;-28.4;5;1.135;0.3;6.0;0;1;Sudeste;Medio;1;C
2583;0;0;37.5;8;1.099;0.9;6.0;0;2;Sudeste;Micro;0;C
2584;0;0;30.5;3;0.907;7.0;8.0;0;2;Sudeste;Micro;0;B
2585;0;0;-13.1;3;0.767;5.8;9.0;0;4;Nordeste;Medio;0;B
2586;0;0;31.2;6;0.802;0.7;7.0;1;2;Sul;Medio;0;C
2587;0;1;-42.0;2;;9.8;6.0;1;1;Centro-Oeste;Medio;1;A
2588;0;0;26.2;7;1.266;7.6;6.0;1;1;Sudeste;Medio;0;B
2589;0;1;-19.8;6;0.915;3.4;6.0;1;1;Sudeste;Micro;0;A
2590;0;0;-20.4;3;1.532;10.3;8.0;0;2;Centro-Oeste;Medio;0;B
2591;0;0;37.5;2;0.862;0.3;6.0;1;4;Centro-Oeste;Micro;0;B
2592;0;1;11.5;3;0.516;1.3;2.0;0;1;Nordeste;Micro;0;A
2593;1;1;-14.2;1;0.744;8.4;2.0;1;3;Sul;Medio;0;A
2594;0;0;8.4;5;1.145;1.9;6.0;1;0;Sul;Medio;0;B
2595;0;1;-26.0;1;0.88;6.9;3.0;0;3;Centro-Oeste;Grande;0;A
2596;0;1;-6.9;0;0.859;0.2;6.0;1;2;Sudeste;Micro;0;A
2597;0;0;16.2;6;1.096;13.6;5.0;0;1;Sudeste;Medio;0;C
2598;0;1;12.5;3;0.66;3.2;4.0;1;3;Sul;Micro;0;A
2599;0;0;12.2;11;0.958;5.8;6.0;1;1;Sul;Micro;0;B
2600;0;0;36.0;2;1.396;4.6;8.0;1;0;Nordeste;Grande;0;C
2601;1;1;-55.2;1;0.518;0.2;4.0;0;2;Sul;Medio;0;A
2602;0;0;24.2;6;1.104;11.1;5.0;0;4;Sudeste;Grande;0;B
2603;0;0;11.6;7;1.306;0.2;5.0;1;1;Sudeste;Micro;1;B
2604;0;0;15.2;3;0.827;1.7;6.0;0;0;Sudeste;Grande;0;B
2605;0;0;44.4;2;0.826;3.9;5.0;1;1;Sul;Micro;0;C
2606;0;0;30.1;7;1.113;1.0;9.0;0;1;Sudeste;Grande;0;C
2607;0;0;1.0;8;1.145;11.9;6.0;1;1;Sul;Micro;0;B
2608;1;1;-35.0;2;0.71;0.2;3.0;1;2;Norte;Micro;0;A
2609;1;1;-56.3;1;0.879;1.8;7.0;1;2;Sudeste;Medio;0;A
2610;0;0;17.0;3;0.688;8.4;7.0;1;2;Sudeste;Grande;0;B
2611;0;1;6.6;2;0.639;0.2;5.0;0;1;Nordeste;Micro;1;A
2612;0;0;33.4;5;1.305;4.1;8.0;0;0;Centro-Oeste;Micro;0;B
2613;0;0;-0.1;6;0.643;0.2;5.0;1;0;Sudeste;Grande;0;B
2614;0;1;7.0;2;1.232;11.5;6.0;0;1;Sudeste;Micro;0;A
2615;0;0;33.4;2;1.021;0.7;5.0;0;0;Sudeste;Micro;0;C
2616;0;1;1.3;2;1.134;2.0;4.0;1;1;Centro-Oeste;Micro;1;A
2617;0;0;9.0;6;1.306;3.3;4.0;0;5;Nordeste;Micro;1;B
2618;0;0;7.1;2;1.1;1.8;6.0;0;0;Centro-Oeste;Grande;0;B
2619;0;0;18.7;4;;3.2;7.0;1;0;Sudeste;Medio;0;B
2620;0;0;21.6;3;1.467;1.2;6.0;0;1;Centro-Oeste;Medio;0;B
2621;1;1;-27.5;1;0.546;1.7;4.0;0;1;Sudeste;Grande;0;A
2622;0;0;0.8;5;1.026;0.3;4.0;1;1;Sul;Medio;0;B
2623;0;0;13.4;2;0.919;10.0;5.0;1;1;Sudeste;Micro;0;B
2624;0;0;-4.4;1;0.867;3.6;7.0;1;1;Nordeste;Micro;0;C
2625;0;0;-2.2;6;1.303;4.8;7.0;1;1;Sul;Micro;0;B
2626;0;0;-27.2;9;1.136;1.8;5.0;0;2;Centro-Oeste;Micro;0;B
2627;0;0;-12.2;3;1.129;17.0;8.0;1;0;Sul;Grande;0;B
2628;0;0;22.9;5;1.13;1.7;5.0;1;1;Sudeste;Medio;0;C
2629;0;1;2.1;4;0.952;0.7;;1;1;Sul;Micro;0;A
2630;0;0;7.2;5;1.008;20.0;6.0;1;1;Sudeste;Medio;0;B
2631;0;0;23.8;4;1.288;10.6;7.0;0;0;Centro-Oeste;Medio;0;C
2632;0;0;-36.6;5;1.029;3.8;7.0;0;3;Sudeste;Grande;0;B
2633;0;1;-9.4;1;0.781;5.0;3.0;0;4;Centro-Oeste;Grande;1;A
2634;0;0;-21.2;2;0.967;6.0;;1;0;Norte;Medio;0;B
2635;0;1;-34.8;2;0.743;3.5;6.0;0;3;Nordeste;Medio;0;A
2636;0;0;21.0;3;1.116;2.6;;0;1;Sudeste;Medio;0;B
2637;0;0;24.4;3;1.04;2.0;7.0;1;2;Sudeste;Medio;0;B
2638;0;0;-30.1;8;0.869;2.1;5.0;1;3;Sul;Micro;0;C
2639;0;0;-25.3;5;0.999;7.1;5.0;0;2;Nordeste;Micro;0;B
2640;0;1;-31.4;1;0.707;1.2;8.0;1;1;Nordeste;Medio;0;A
2641;0;1;-53.8;1;0.742;0.3;5.0;0;4;Sudeste;Micro;0;A
2642;0;0;-0.3;3;0.634;10.5;5.0;0;2;Norte;Micro;0;C
2643;0;1;-0.7;1;0.937;0.2;4.0;1;2;Sudeste;Medio;0;A
2644;0;0;-23.0;3;1.009;20.0;;0;3;Centro-Oeste;Micro;0;B
2645;0;1;22.3;2;0.85;1.1;2.0;0;6;Sul;Medio;1;A
2646;0;0;2.8;8;1.158;14.1;8.0;0;1;Centro-Oeste;Medio;0;B
2647;0;0;15.4;5;0.806;8.3;7.0;0;0;Sul;Grande;1;B
2648;1;1;-38.6;1;0.912;0.4;3.0;1;3;Norte;Medio;0;A
2649;0;1;2.8;0;0.545;2.1;4.0;1;3;Norte;Micro;0;A
2650;0;0;12.7;3;1.118;1.3;7.0;0;2;Centro-Oeste;Medio;0;C
2651;0;0;13.1;4;0.647;1.5;7.0;0;0;Sul;Grande;0;B
2652;0;0;15.7;4;0.555;4.7;10.0;0;2;Sudeste;Grande;0;B
2653;0;0;-17.9;7;1.246;0.2;6.0;0;1;Sudeste;Micro;0;C
2654;0;0;16.2;4;1.161;17.4;;1;0;Sudeste;Micro;0;C
2655;0;1;-3.9;0;0.73;4.6;5.0;1;1;Sul;Grande;0;A
2656;0;0;-22.6;4;;2.4;6.0;1;1;Nordeste;Micro;0;C
2657;0;1;-23.4;0;0.417;1.1;6.0;0;1;Sudeste;Medio;1;A
2658;0;1;-24.2;1;;14.3;5.0;1;1;Sudeste;Micro;1;A
2659;0;0;8.8;3;1.057;10.7;6.0;0;0;Sudeste;Micro;0;C
2660;1;1;-3.6;0;0.668;0.2;4.0;0;2;Sudeste;Micro;0;A
2661;0;1;-1.6;0;0.727;1.1;4.0;1;2;Centro-Oeste;Micro;0;A
2662;1;1;-20.0;1;;0.3;2.0;1;1;Sudeste;Medio;1;A
2663;0;0;27.1;2;0.707;2.8;7.0;0;2;Nordeste;Grande;0;B
2664;0;0;-19.5;6;;16.0;6.0;0;0;Sudeste;Micro;0;B
2665;0;0;13.2;3;0.759;1.0;5.0;1;0;Nordeste;Medio;0;B
2666;0;0;-32.3;7;1.133;0.5;7.0;1;3;Norte;Micro;0;C
2667;0;0;-2.0;6;1.107;10.6;6.0;0;3;Sul;Medio;0;B
2668;0;1;-8.4;1;0.989;0.6;4.0;1;5;Nordeste;Micro;1;A
2669;0;0;22.3;2;1.104;10.3;3.0;0;0;Sul;Grande;0;C
2670;0;1;-12.1;1;1.427;0.2;5.0;0;1;Norte;Medio;0;A
2671;0;1;13.5;3;0.692;0.8;4.0;1;3;Sudeste;Medio;0;A
2672;0;1;-15.8;0;0.844;2.1;5.0;0;2;Nordeste;Medio;0;A
2673;0;0;-26.1;5;0.892;0.4;8.0;0;3;Nordeste;Medio;0;B
2674;0;1;-63.5;2;0.987;5.2;3.0;0;0;Norte;Grande;0;A
2675;0;1;-37.8;1;0.794;5.2;5.0;1;4;Norte;Medio;1;A
2676;1;1;-38.0;2;0.372;0.5;4.0;0;5;Sudeste;Grande;0;A
2677;0;1;-17.2;0;0.577;0.8;;1;3;Sul;Medio;0;A
2678;0;0;-3.0;1;0.993;1.8;7.0;1;0;Sudeste;Micro;0;B
2679;0;0;-11.0;5;0.752;14.1;6.0;0;0;Sul;Medio;0;C
2680;0;0;-3.7;1;1.147;1.4;5.0;1;1;Centro-Oeste;Micro;0;B
2681;1;1;-24.8;2;0.446;2.0;2.0;1;0;Sudeste;Medio;0;A
2682;1;1;-34.7;2;0.711;0.7;3.0;1;4;Nordeste;Medio;1;A
2683;0;0;8.8;6;0.961;7.2;6.0;0;0;Centro-Oeste;Medio;0;C
2684;0;1;0.9;2;0.977;11.7;3.0;1;4;Norte;Micro;0;A
2685;0;0;-5.0;6;0.977;10.7;6.0;0;1;Sul;Micro;0;C
2686;0;1;-16.3;1;0.942;4.5;4.0;1;7;Nordeste;Medio;0;A
2687;0;0;49.4;6;1.116;12.8;6.0;0;0;Nordeste;Grande;1;C
2688;1;1;-13.1;0;0.504;5.1;5.0;1;7;Sudeste;Micro;0;A
2689;0;0;29.8;4;1.512;10.8;8.0;0;1;Centro-Oeste;Micro;0;B
2690;0;0;-1.5;6;1.264;2.6;7.0;0;0;Norte;Medio;0;B
2691;0;0;31.4;6;0.816;8.9;8.0;0;2;Sul;Medio;0;B
2692;0;1;-34.1;0;0.523;2.3;3.0;1;3;Sudeste;Micro;0;A
2693;0;0;20.0;6;1.294;1.0;6.0;1;2;Sudeste;Micro;0;B
2694;0;0;29.5;4;1.224;12.5;7.0;0;1;Sul;Micro;0;B
2695;0;1;12.8;2;0.905;5.3;3.0;1;6;Sudeste;Grande;0;A
2696;0;1;-15.5;3;0.544;9.8;2.0;1;2;Sul;Micro;0;A
2697;0;0;2.6;3;0.892;8.4;7.0;1;3;Sul;Micro;0;B
2698;1;1;-45.7;1;1.044;1.2;7.0;1;3;Sul;Micro;1;A
2699;0;0;6.5;2;1.157;1.3;7.0;1;1;Nordeste;Micro;0;B
2700;0;1;-1.9;2;0.595;4.8;7.0;1;3;Sudeste;Medio;1;A
2701;0;0;22.0;9;1.334;8.9;4.0;0;0;Nordeste;Micro;0;B
2702;0;1;-18.4;1;;0.2;5.0;1;0;Sudeste;Micro;0;A
2703;0;0;15.4;5;0.923;4.0;10.0;0;1;Sudeste;Medio;0;B
2704;0;1;15.4;4;0.61;0.2;1.0;1;1;Sudeste;Micro;0;A
2705;0;1;-4.4;2;1.088;3.8;3.0;1;3;Sudeste;Micro;0;A
2706;1;1;-22.7;0;1.119;1.0;6.0;0;1;Sul;Medio;0;A
2707;0;0;7.9;4;1.385;7.7;8.0;0;2;Centro-Oeste;Medio;0;C
2708;0;1;-4.5;1;0.848;4.0;2.0;1;2;Sul;Grande;1;A
2709;0;0;19.9;5;0.92;2.8;6.0;1;0;Centro-Oeste;Grande;0;B
2710;0;1;27.1;0;0.963;0.4;8.0;0;4;Centro-Oeste;Medio;0;A
2711;0;1;15.0;3;0.691;1.3;4.0;1;3;Sul;Micro;0;A
2712;0;0;-12.5;2;0.948;20.0;5.0;1;2;Sul;Medio;0;B
2713;0;0;-5.0;7;;6.7;8.0;0;1;Norte;Grande;1;B
2714;0;0;33.6;0;1.039;0.2;6.0;0;4;Sudeste;Medio;0;C
2715;0;0;-7.5;7;0.922;3.4;6.0;0;1;Sul;Medio;0;C
2716;0;0;11.4;9;0.8;4.8;;0;0;Nordeste;Micro;0;B
2717;0;0;40.5;4;0.99;5.9;;0;0;Sul;Grande;0;B
2718;0;0;14.2;4;0.896;6.4;9.0;0;0;Centro-Oeste;Medio;0;B
2719;0;1;1.7;3;0.467;0.9;3.0;1;3;Nordeste;Grande;0;A
2720;0;0;12.4;5;1.075;1.3;8.0;0;1;Sudeste;Micro;0;C
2721;0;0;6.6;5;1.08;14.3;8.0;1;1;Sul;Micro;0;B
2722;0;0;-28.8;4;1.203;6.0;5.0;0;0;Sul;Micro;0;B
2723;0;1;-12.9;0;0.802;0.7;4.0;1;1;Sudeste;Medio;0;A
2724;1;1;-28.6;4;0.757;1.2;5.0;0;3;Sul;Micro;0;A
2725;0;0;34.9;3;1.2;12.8;5.0;1;1;Centro-Oeste;Micro;0;C
2726;0;1;-68.5;1;0.803;1.9;3.0;0;4;Sul;Grande;0;A
2727;0;0;-2.1;3;1.104;2.6;5.0;0;1;Sudeste;Micro;1;B
2728;0;1;9.8;2;0.892;1.2;3.0;1;5;Nordeste;Grande;0;A
2729;0;0;47.1;4;0.916;0.2;8.0;0;1;Norte;Micro;0;C
2730;0;1;5.1;2;0.982;1.5;5.0;1;1;Centro-Oeste;Grande;0;A
2731;0;0;21.4;3;1.049;5.0;;0;1;Sudeste;Medio;0;C
2732;0;1;-52.5;0;0.747;6.7;6.0;1;1;Centro-Oeste;Grande;0;A
2733;0;0;-13.2;1;1.25;5.0;5.0;1;0;Sudeste;Grande;1;C
2734;0;0;26.6;3;0.936;6.3;6.0;0;1;Sudeste;Micro;0;B
2735;1;1;-43.8;1;0.683;0.6;2.0;1;5;Sul;Micro;0;A
2736;0;0;3.3;4;1.15;0.6;;0;1;Nordeste;Micro;0;B
2737;0;1;-24.2;3;;1.4;4.0;0;1;Sudeste;Medio;0;A
2738;0;1;-9.6;0;;2.6;5.0;1;2;Sul;Grande;0;A
2739;0;0;21.4;4;1.271;0.4;8.0;0;2;Sudeste;Medio;0;C
2740;0;0;-42.8;6;0.524;5.1;6.0;1;1;Sudeste;Medio;0;B
2741;0;0;13.7;3;1.112;8.4;6.0;1;3;Norte;Micro;0;B
2742;0;1;-31.6;1;0.374;0.5;2.0;0;0;Centro-Oeste;Medio;0;A
2743;0;0;19.1;7;0.959;8.5;6.0;1;0;Norte;Grande;0;B
2744;0;0;-27.6;4;1.089;5.5;7.0;0;3;Sul;Micro;0;C
2745;0;1;2.3;2;0.679;1.6;3.0;0;4;Sudeste;Medio;1;A
2746;0;0;-6.3;4;0.568;1.6;6.0;0;1;Sudeste;Micro;0;C
2747;0;0;0.3;4;1.063;20.0;6.0;1;3;Sul;Medio;0;C
2748;0;1;14.6;3;0.656;3.0;5.0;1;3;Sudeste;Medio;0;A
2749;0;1;-20.7;2;;1.1;7.0;1;3;Norte;Micro;0;A
2750;0;0;27.8;7;0.633;1.7;5.0;0;2;Sul;Micro;0;C
2751;0;0;7.5;5;0.89;18.5;2.0;0;0;Sudeste;Micro;0;B
2752;0;1;15.3;1;0.959;2.0;6.0;1;1;Sul;Medio;0;A
2753;0;1;-11.2;1;0.289;2.1;1.0;1;4;Sul;Medio;0;A
2754;0;0;18.3;1;1.155;5.0;;1;0;Sudeste;Micro;0;B
2755;0;0;11.6;6;0.879;3.7;7.0;0;0;Nordeste;Medio;0;C
2756;0;1;-23.9;2;0.729;1.4;7.0;1;3;Norte;Medio;1;A
2757;0;1;-0.5;1;0.528;0.9;7.0;1;2;Nordeste;Micro;0;A
2758;0;0;-6.9;3;0.981;14.5;8.0;1;0;Sudeste;Micro;0;C
2759;0;0;22.6;6;0.82;1.9;7.0;0;0;Sul;Medio;1;B
2760;0;0;27.2;3;0.78;2.0;10.0;0;1;Sudeste;Grande;1;B
2761;0;0;18.7;3;1.228;9.6;4.0;1;1;Sudeste;Micro;0;B
2762;0;0;-10.8;3;1.02;0.8;7.0;0;1;Norte;Micro;0;B
2763;0;0;17.0;4;1.103;14.6;5.0;0;3;Sul;Micro;0;B
2764;0;1;3.0;3;0.795;1.2;7.0;1;2;Sudeste;Medio;1;A
2765;0;1;-43.3;1;1.063;1.4;4.0;0;1;Sul;Micro;0;A
2766;0;0;-22.5;0;1.134;2.1;4.0;0;0;Sudeste;Micro;0;B
2767;0;0;24.9;3;1.163;6.3;6.0;0;0;Centro-Oeste;Medio;0;B
2768;0;0;-4.9;5;1.209;3.3;7.0;1;1;Sudeste;Medio;0;C
2769;0;1;-3.1;1;0.591;1.4;4.0;1;1;Sudeste;Micro;0;A
2770;0;0;42.2;5;1.441;3.5;6.0;0;0;Sudeste;Micro;0;C
2771;0;0;-21.4;8;0.756;17.1;6.0;0;2;Sudeste;Medio;0;C
2772;1;1;-49.2;1;0.844;2.6;9.0;0;1;Norte;Micro;0;A
2773;0;0;24.0;5;1.113;1.4;9.0;1;2;Nordeste;Micro;0;C
2774;0;0;34.2;3;1.573;12.0;8.0;1;1;Nordeste;Grande;0;B
2775;0;0;42.3;3;1.138;1.7;6.0;0;0;Norte;Micro;0;C
2776;0;0;24.1;9;0.88;2.3;10.0;0;1;Sudeste;Medio;0;B
2777;0;0;5.3;1;0.91;0.5;7.0;0;2;Centro-Oeste;Grande;0;B
2778;0;0;9.9;3;0.952;11.5;5.0;0;2;Sudeste;Micro;0;B
2779;1;1;-11.3;2;0.804;2.1;3.0;1;4;Sudeste;Micro;0;A
2780;0;1;15.7;3;0.821;0.4;6.0;1;5;Norte;Medio;0;A
2781;0;0;13.9;2;1.138;12.6;5.0;1;2;Sul;Grande;0;B
2782;0;0;-5.8;4;1.056;8.2;5.0;0;1;Nordeste;Grande;0;B
2783;0;0;12.5;6;1.166;0.8;7.0;0;0;Sudeste;Medio;0;B
2784;0;0;-23.3;4;0.799;7.3;6.0;1;3;Centro-Oeste;Micro;0;B
2785;1;1;-29.1;1;0.426;0.4;3.0;1;6;Centro-Oeste;Medio;0;A
2786;0;0;1.8;6;1.292;0.4;8.0;1;1;Nordeste;Micro;0;B
2787;1;1;-25.8;1;0.43;0.9;7.0;1;3;Centro-Oeste;Medio;0;A
2788;0;0;-23.7;8;1.031;4.0;7.0;1;2;Centro-Oeste;Micro;0;C
2789;0;0;-15.7;2;0.871;5.5;8.0;1;4;Sul;Micro;0;C
2790;0;0;7.6;8;1.438;3.4;4.0;0;0;Sudeste;Medio;0;B
2791;0;1;-1.2;2;1.195;2.0;5.0;1;5;Sul;Medio;0;A
2792;1;1;-26.4;1;0.783;0.2;6.0;1;6;Centro-Oeste;Micro;1;A
2793;0;0;9.5;6;0.982;7.2;7.0;1;1;Sudeste;Micro;0;B
2794;0;0;25.5;7;0.995;0.2;6.0;0;1;Centro-Oeste;Grande;0;B
2795;0;0;60.0;2;1.093;3.0;6.0;0;0;Sul;Medio;0;C
2796;0;1;-24.3;0;;1.9;7.0;0;3;Sul;Micro;1;A
2797;0;0;-8.8;3;1.791;8.7;7.0;1;2;Centro-Oeste;Micro;0;B
2798;0;0;23.8;6;0.817;1.9;8.0;1;1;Sul;Micro;1;B
2799;0;1;-1.0;2;0.833;2.5;4.0;1;5;Sul;Grande;0;A
2800;0;0;-18.2;4;1.016;2.8;10.0;0;0;Sul;Medio;0;B
2801;0;1;-40.4;0;0.665;3.8;5.0;0;2;Nordeste;Medio;0;A
2802;0;0;-19.4;2;0.954;3.3;8.0;0;1;Centro-Oeste;Medio;0;B
2803;0;0;-6.3;7;1.026;7.8;7.0;1;0;Sudeste;Micro;0;C
2804;0;0;25.3;2;1.093;0.4;10.0;0;2;Sudeste;Medio;0;B
2805;0;0;15.1;4;1.133;1.1;6.0;0;0;Sudeste;Medio;0;C
2806;0;0;11.4;4;1.16;4.0;5.0;0;1;Norte;Micro;0;B
2807;1;1;-37.6;2;0.471;6.9;3.0;1;4;Centro-Oeste;Micro;0;A
2808;0;0;-13.2;4;0.902;0.4;5.0;0;0;Sul;Medio;0;B
2809;0;0;9.5;4;1.169;0.2;7.0;0;2;Sul;Grande;0;B
2810;0;0;7.0;8;1.367;0.9;7.0;1;0;Sul;Micro;0;B
2811;0;1;-8.2;0;0.885;8.6;5.0;1;3;Centro-Oeste;Grande;0;A
2812;0;0;35.8;2;0.984;2.5;6.0;0;3;Norte;Medio;0;B
2813;1;1;-40.8;0;0.884;1.7;7.0;1;3;Sudeste;Micro;0;A
2814;0;1;-21.0;1;0.836;1.4;2.0;1;6;Sul;Micro;1;A
2815;0;0;10.3;1;0.819;1.1;7.0;0;1;Sul;Micro;0;B
2816;1;1;-14.1;0;0.741;2.6;5.0;1;4;Nordeste;Medio;0;A
2817;0;0;9.5;3;1.088;4.9;7.0;0;2;Sudeste;Micro;0;C
2818;0;1;-18.7;4;0.938;3.2;1.0;1;2;Norte;Micro;0;A
2819;0;0;11.8;6;1.363;0.7;4.0;0;1;Centro-Oeste;Medio;0;B
2820;0;0;18.3;2;;14.4;10.0;1;1;Sudeste;Medio;0;B
2821;0;0;-6.1;5;;2.1;6.0;0;1;Sul;Micro;0;B
2822;1;1;-8.6;0;0.739;1.1;4.0;1;7;Sul;Micro;0;A
2823;0;0;18.3;4;1.379;3.7;7.0;1;1;Centro-Oeste;Medio;0;C
2824;0;0;12.7;2;1.22;1.3;7.0;1;2;Norte;Medio;0;B
2825;0;0;39.5;6;1.231;9.4;8.0;0;2;Centro-Oeste;Medio;0;C
2826;0;1;-13.7;4;0.62;7.3;5.0;1;1;Sudeste;Micro;0;A
2827;1;1;-10.7;1;0.628;0.4;4.0;1;1;Sul;Medio;0;A
2828;0;0;-11.5;6;1.195;4.4;5.0;0;2;Nordeste;Medio;0;B
2829;1;1;2.8;1;0.675;0.2;0.0;1;2;Norte;Medio;0;A
2830;0;0;46.3;2;0.8;5.9;6.0;0;1;Sudeste;Medio;0;B
2831;1;1;-14.9;0;0.802;0.4;5.0;0;4;Nordeste;Micro;0;A
2832;0;0;-33.3;8;1.007;9.3;5.0;0;2;Centro-Oeste;Micro;0;B
2833;0;0;29.5;2;1.241;1.2;4.0;0;1;Sudeste;Medio;0;C
2834;0;0;35.4;6;1.14;0.2;6.0;0;2;Centro-Oeste;Medio;0;B
2835;0;0;12.3;1;1.476;1.6;5.0;0;0;Norte;Medio;0;C
2836;0;0;-2.4;3;0.832;1.1;8.0;0;0;Centro-Oeste;Micro;0;B
2837;0;0;33.5;7;1.06;3.5;6.0;1;3;Sul;Grande;0;B
2838;0;0;32.0;2;1.174;1.1;7.0;0;1;Sudeste;Medio;0;C
2839;0;0;13.0;2;1.166;7.2;9.0;1;3;Nordeste;Micro;0;C
2840;0;0;30.8;5;1.106;1.4;4.0;0;2;Sudeste;Micro;0;C
2841;1;1;-32.5;1;0.397;1.7;8.0;1;5;Sudeste;Medio;0;A
2842;0;0;33.8;2;0.618;4.3;7.0;0;0;Sudeste;Medio;1;B
2843;0;1;-12.5;2;0.544;0.9;3.0;1;7;Sudeste;Medio;0;A
2844;0;0;1.9;4;1.159;20.0;8.0;0;1;Centro-Oeste;Grande;0;B
2845;0;0;10.3;4;0.632;10.2;8.0;1;2;Nordeste;Micro;0;B
2846;0;0;24.2;2;1.195;7.1;7.0;0;0;Sudeste;Micro;0;C
2847;0;0;14.2;6;0.983;2.4;7.0;0;1;Sul;Grande;0;C
2848;0;0;44.7;6;0.976;7.0;7.0;1;1;Sul;Grande;0;B
2849;0;1;6.3;1;1.207;2.9;6.0;1;2;Nordeste;Medio;0;A
2850;0;0;-15.4;8;1.443;0.2;6.0;0;0;Centro-Oeste;Grande;0;C
2851;0;1;0.5;2;0.632;1.0;5.0;1;2;Sudeste;Micro;0;A
2852;0;0;28.1;4;1.22;1.2;7.0;0;0;Norte;Grande;0;B
2853;0;1;-5.7;2;0.788;0.3;1.0;0;1;Nordeste;Micro;0;A
2854;0;0;-11.0;7;1.238;3.1;5.0;0;1;Norte;Micro;0;B
2855;0;0;30.4;0;0.964;4.3;6.0;1;1;Nordeste;Micro;0;C
2856;0;1;-12.8;3;0.486;14.0;5.0;0;3;Sudeste;Micro;0;A
2857;0;0;-12.2;5;1.041;16.1;5.0;0;0;Centro-Oeste;Micro;0;B
2858;0;1;-10.9;2;0.959;0.2;2.0;1;3;Sudeste;Micro;0;A
2859;0;0;30.6;6;1.02;9.4;9.0;1;0;Norte;Micro;0;C
2860;0;0;-8.8;3;1.232;1.9;7.0;1;1;Centro-Oeste;Micro;0;C
2861;1;1;-34.8;2;1.06;1.4;4.0;1;3;Norte;Medio;0;A
2862;0;1;-3.4;1;1.039;3.9;6.0;0;5;Centro-Oeste;Micro;0;A
2863;0;0;15.3;6;1.153;1.6;7.0;1;0;Sul;Micro;0;B
2864;0;1;-1.6;1;0.49;2.3;1.0;1;4;Sudeste;Medio;0;A
2865;0;0;9.4;8;0.616;4.6;;1;2;Nordeste;Grande;0;B
2866;0;1;32.2;0;0.91;3.8;3.0;1;2;Nordeste;Medio;0;A
2867;0;1;-25.0;2;;7.8;0.0;1;4;Sul;Micro;0;A
2868;0;0;21.4;4;1.052;2.2;6.0;0;2;Sul;Medio;0;B
2869;0;1;-27.1;2;0.838;2.9;4.0;1;1;Sul;Micro;0;A
2870;0;0;-20.0;4;1.029;4.7;8.0;1;0;Centro-Oeste;Micro;0;C
2871;0;1;-20.4;0;0.795;1.2;7.0;1;6;Norte;Micro;0;A
2872;0;1;-23.5;1;0.864;3.3;4.0;1;2;Sul;Medio;0;A
2873;0;0;43.7;4;1.249;0.2;5.0;1;0;Sudeste;Micro;0;C
2874;0;0;16.8;4;1.075;0.4;5.0;0;0;Norte;Micro;0;B
2875;0;0;-7.4;4;1.054;1.4;10.0;0;0;Centro-Oeste;Micro;0;B
2876;0;1;-16.7;1;0.748;0.5;5.0;1;2;Sudeste;Grande;0;A
2877;0;0;-9.9;9;1.101;1.4;;0;2;Sudeste;Medio;0;B
