id_cliente,recencia_dias,freq_compras_ano,valor_total_ano,var_compras_ano_ant,ticket_medio,num_produtos_distintos,nps_score,canal_digital,segmento_A,segmento,porte,regiao
2584,28,11,22548.76,10.9,4507.15,6,8,0,0,B,Micro,Sudeste
2585,30,17,26264.42,-0.3,5474.17,5,9,0,0,B,Medio,Nordeste
2586,27,19,86003.43,24.2,2230.37,6,7,1,0,C,Medio,Sul
2587,92,4,5490.93,-7.1,618.09,3,6,1,1,A,Medio,Centro-Oeste
2588,25,15,67216.21,-6.9,2210.2,5,6,1,0,B,Medio,Sudeste
2589,90,7,4866.33,5.4,879.24,1,6,1,1,A,Micro,Sudeste
2590,28,19,60081.0,-21.4,2475.91,8,8,0,0,B,Medio,Centro-Oeste
2591,21,25,41622.77,3.7,2901.69,8,6,1,0,B,Micro,Centro-Oeste
2592,72,5,2000.21,-0.5,1158.84,2,2,0,1,A,Micro,Nordeste
2593,92,4,4027.63,2.1,1993.09,2,2,1,1,A,Medio,Sul
2594,23,20,57902.69,8.1,3239.63,9,6,1,0,B,Medio,Sul
2595,87,3,4778.15,-24.8,4665.36,1,3,0,1,A,Grande,Centro-Oeste
2596,85,5,8987.01,7.5,1306.5,3,6,1,1,A,Micro,Sudeste
2597,21,19,48804.87,16.2,1332.14,6,5,0,0,C,Medio,Sudeste
2598,89,12,6625.45,-11.0,969.56,1,4,1,1,A,Micro,Sul
2599,19,16,12077.7,-2.4,6459.71,5,6,1,0,B,Micro,Sul
2600,25,16,22419.01,6.6,2348.07,8,8,1,0,C,Grande,Nordeste
2601,112,5,11400.15,2.3,963.32,1,4,0,1,A,Medio,Sul
2602,20,18,48837.75,13.4,2128.91,8,5,0,0,B,Grande,Sudeste
2603,22,16,56919.31,12.0,1068.32,4,5,1,0,B,Micro,Sudeste
2604,35,22,67363.12,16.6,5258.24,1,6,0,0,B,Grande,Sudeste
2605,28,12,9863.99,-5.3,2163.56,5,5,1,0,C,Micro,Sul
2606,15,13,38122.09,-6.9,2038.4,3,9,0,0,C,Grande,Sudeste
2607,20,11,34704.74,13.2,1915.92,5,6,1,0,B,Micro,Sul
2608,97,4,6236.94,-44.3,775.29,1,3,1,1,A,Micro,Norte
2609,83,7,10031.67,16.0,258.25,2,7,1,1,A,Medio,Sudeste
2610,25,20,40619.44,9.5,3582.2,7,7,1,0,B,Grande,Sudeste
2611,93,5,3460.15,-4.3,624.15,1,5,0,1,A,Micro,Nordeste
2612,22,18,34389.22,-23.5,1875.53,9,8,0,0,B,Micro,Centro-Oeste
2613,21,13,32157.91,33.0,1467.06,11,5,1,0,B,Grande,Sudeste
2614,94,4,3310.07,-8.4,1397.6,1,6,0,1,A,Micro,Sudeste
2615,25,21,76886.16,21.3,4153.81,5,5,0,0,C,Micro,Sudeste
2616,97,1,1153.57,-25.6,961.06,2,4,1,1,A,Micro,Centro-Oeste
2617,24,14,28231.49,12.0,5344.22,6,4,0,0,B,Micro,Nordeste
2618,34,19,59543.51,17.0,3397.35,9,6,0,0,B,Grande,Centro-Oeste
2619,13,15,53160.35,-8.9,3365.95,12,7,1,0,B,Medio,Sudeste
2620,18,10,48613.19,15.4,1492.41,6,6,0,0,B,Medio,Centro-Oeste
2621,94,4,3655.65,-20.4,1046.57,1,4,0,1,A,Grande,Sudeste
2622,35,24,54876.62,26.7,1515.07,8,4,1,0,B,Medio,Sul
2623,27,16,50366.48,-2.1,1224.44,7,5,1,0,B,Micro,Sudeste
2624,30,18,22457.6,7.9,1584.84,8,7,1,0,C,Micro,Nordeste
2625,33,15,76820.2,4.6,1338.17,4,7,1,0,B,Micro,Sul
2626,32,11,27123.26,31.8,1687.85,8,5,0,0,B,Micro,Centro-Oeste
2627,22,13,15527.39,1.0,1517.34,6,8,1,0,B,Grande,Sul
2628,30,13,54124.9,-2.2,2075.52,2,5,1,0,C,Medio,Sudeste
2629,90,9,9592.66,-10.7,539.87,3,7,1,1,A,Micro,Sul
2630,22,13,59574.03,39.6,2594.2,2,6,1,0,B,Medio,Sudeste
2631,26,16,55244.9,25.3,5677.08,3,7,0,0,C,Medio,Centro-Oeste
2632,25,17,53853.89,9.6,937.85,7,7,0,0,B,Grande,Sudeste
2633,95,7,7708.53,-43.5,1286.31,2,3,0,1,A,Grande,Centro-Oeste
2634,27,18,57657.61,7.5,2488.98,8,4,1,0,B,Medio,Norte
2635,94,6,5136.37,1.3,750.25,1,6,0,1,A,Medio,Nordeste
2636,24,19,47371.02,4.1,1816.71,11,6,0,0,B,Medio,Sudeste
2637,21,23,64212.13,10.6,4185.51,10,7,1,0,B,Medio,Sudeste
2638,28,10,36191.86,17.5,3815.62,5,5,1,0,C,Micro,Sul
2639,24,17,84914.07,-21.0,1166.15,6,5,0,0,B,Micro,Nordeste
2640,77,2,2355.33,34.0,621.5,1,8,1,1,A,Medio,Nordeste
2641,72,5,3435.76,-3.8,769.8,1,5,0,1,A,Micro,Sudeste
2642,26,15,33801.23,13.5,1719.51,4,5,0,0,C,Micro,Norte
2643,87,7,5836.67,-41.9,832.84,2,4,1,1,A,Medio,Sudeste
2644,26,13,25522.5,-2.7,3336.18,9,7,0,0,B,Micro,Centro-Oeste
2645,91,6,8448.87,-31.0,721.22,1,2,0,1,A,Medio,Sul
2646,18,17,35248.97,11.6,1601.96,5,8,0,0,B,Medio,Centro-Oeste
2647,26,14,29342.94,35.1,1640.28,7,7,0,0,B,Grande,Sul
2648,109,4,5502.69,11.5,877.68,1,3,1,1,A,Medio,Norte
2649,81,6,3315.18,-38.2,597.09,2,4,1,1,A,Micro,Norte
2650,26,19,97097.68,22.4,2315.57,9,7,0,0,C,Medio,Centro-Oeste
2651,24,19,23936.51,-24.8,1962.69,5,7,0,0,B,Grande,Sul
2652,29,11,42126.74,17.3,3853.96,3,10,0,0,B,Grande,Sudeste
2653,24,28,53724.76,-4.7,1320.46,7,6,0,0,C,Micro,Sudeste
2654,17,18,83559.97,15.0,3769.43,8,6,1,0,C,Micro,Sudeste
2655,94,8,9892.24,-43.1,860.03,2,5,1,1,A,Grande,Sul
2656,32,22,39919.95,6.9,2298.2,8,6,1,0,C,Micro,Nordeste
2657,98,2,3274.21,-38.3,1894.43,1,6,0,1,A,Medio,Sudeste
2658,97,3,2320.03,-29.3,414.29,4,5,1,1,A,Micro,Sudeste
2659,30,21,101228.78,4.0,2314.95,6,6,0,0,C,Micro,Sudeste
2660,82,8,8500.65,-23.8,865.45,1,4,0,1,A,Micro,Sudeste
2661,90,4,2312.68,-42.6,1250.88,1,4,1,1,A,Micro,Centro-Oeste
2662,91,6,4974.23,-21.7,1147.25,1,2,1,1,A,Medio,Sudeste
2663,22,6,11466.44,22.5,4003.68,5,7,0,0,B,Grande,Nordeste
2664,19,17,36686.16,26.8,3529.63,10,6,0,0,B,Micro,Sudeste
2665,21,12,16036.2,8.4,3537.46,7,5,1,0,B,Medio,Nordeste
2666,24,17,28089.16,-3.6,4777.45,4,7,1,0,C,Micro,Norte
2667,33,16,20846.05,12.2,2661.39,13,6,0,0,B,Medio,Sul
2668,78,6,3727.01,-49.6,767.22,1,4,1,1,A,Micro,Nordeste
2669,22,18,37637.9,32.6,3548.82,7,3,0,0,C,Grande,Sul
2670,101,3,7923.92,-56.4,1034.04,2,5,0,1,A,Medio,Norte
2671,84,4,4037.42,-24.2,595.35,1,4,1,1,A,Medio,Sudeste
2672,94,4,6377.85,0.7,1344.98,1,5,0,1,A,Medio,Nordeste
2673,25,15,15845.05,32.8,2047.31,8,8,0,0,B,Medio,Nordeste
2674,88,6,10071.12,-44.8,618.22,2,3,0,1,A,Grande,Norte
2675,90,5,6104.86,-6.5,923.59,2,5,1,1,A,Medio,Norte
2676,100,5,4810.13,5.0,1816.17,2,4,0,1,A,Grande,Sudeste
2677,96,1,1053.83,2.3,845.35,2,8,1,1,A,Medio,Sul
2678,31,21,84031.95,15.0,6478.52,7,7,1,0,B,Micro,Sudeste
2679,21,17,25659.67,33.9,2208.02,7,6,0,0,C,Medio,Sul
2680,20,18,91523.94,48.1,4170.71,5,5,1,0,B,Micro,Centro-Oeste
2681,94,5,8740.77,-31.5,429.48,1,2,1,1,A,Medio,Sudeste
2682,113,3,2273.18,-17.7,402.27,1,3,1,1,A,Medio,Nordeste
2683,22,12,27483.47,6.2,1775.28,10,6,0,0,C,Medio,Centro-Oeste
2684,93,9,9962.32,-31.6,950.54,4,3,1,1,A,Micro,Norte
2685,29,17,60496.39,42.7,1596.83,10,6,0,0,C,Micro,Sul
2686,86,6,7734.34,-26.8,1312.26,1,4,1,1,A,Medio,Nordeste
2687,25,10,17087.31,30.3,3747.9,5,6,0,0,C,Grande,Nordeste
2688,86,6,6376.04,-84.4,620.68,1,5,1,1,A,Micro,Sudeste
2689,24,15,45318.88,-46.6,1566.5,4,8,0,0,B,Micro,Centro-Oeste
2690,20,18,30457.66,5.6,3452.91,6,7,0,0,B,Medio,Norte
2691,29,17,132362.51,-0.3,3365.25,8,8,0,0,B,Medio,Sul
2692,99,6,7616.21,-9.2,634.78,2,3,1,1,A,Micro,Sudeste
2693,23,14,41088.58,-13.4,6071.49,7,6,1,0,B,Micro,Sudeste
2694,24,17,63995.82,7.2,1528.55,5,7,0,0,B,Micro,Sul
2695,59,2,2680.17,-65.9,476.18,1,3,1,1,A,Grande,Sudeste
2696,92,5,6625.39,-35.5,656.89,3,2,1,1,A,Micro,Sul
2697,22,12,41335.08,-3.2,5551.79,5,7,1,0,B,Micro,Sul
2698,90,3,5138.68,3.4,1331.5,4,7,1,1,A,Micro,Sul
2699,19,21,37842.61,22.5,1755.55,6,7,1,0,B,Micro,Nordeste
2700,86,7,8411.23,-46.4,952.72,2,7,1,1,A,Medio,Sudeste
2701,28,17,40999.99,-20.7,1939.05,4,4,0,0,B,Micro,Nordeste
2702,86,12,7499.53,-25.8,1523.56,2,5,1,1,A,Micro,Sudeste
2703,28,16,47131.73,21.8,1500.8,4,10,0,0,B,Medio,Sudeste
2704,88,5,5602.16,-20.9,1015.86,1,1,1,1,A,Micro,Sudeste
2705,82,5,7046.67,-48.1,641.25,3,3,1,1,A,Micro,Sudeste
2706,87,6,7773.78,-79.3,378.9,1,6,0,1,A,Medio,Sul
2707,24,15,68782.26,15.5,1582.12,2,8,0,0,C,Medio,Centro-Oeste
2708,101,6,9629.47,-15.8,687.97,1,2,1,1,A,Grande,Sul
2709,22,16,44353.67,35.1,4286.46,8,6,1,0,B,Grande,Centro-Oeste
2710,101,5,8088.21,-32.8,727.22,3,8,0,1,A,Medio,Centro-Oeste
2711,89,3,1600.79,-43.7,774.79,2,4,1,1,A,Micro,Sul
2712,23,14,32917.67,24.8,1378.02,5,5,1,0,B,Medio,Sul
2713,23,20,39156.77,20.2,6116.01,5,8,0,0,B,Grande,Norte
2714,21,23,50262.35,-7.5,2017.93,3,6,0,0,C,Medio,Sudeste
2715,20,17,43165.02,-1.0,1389.4,3,6,0,0,C,Medio,Sul
2716,23,19,129195.52,16.8,1920.53,9,6,0,0,B,Micro,Nordeste
2717,19,16,33805.36,4.7,2838.07,6,5,0,0,B,Grande,Sul
2718,20,18,58874.37,-6.9,1012.67,7,9,0,0,B,Medio,Centro-Oeste
2719,90,2,1520.32,-8.6,1570.64,1,3,1,1,A,Grande,Nordeste
2720,20,15,53090.81,42.2,4279.95,7,8,0,0,C,Micro,Sudeste
2721,24,18,49574.17,19.1,1861.73,2,8,1,0,B,Micro,Sul
2722,26,19,73342.4,16.0,3632.73,6,5,0,0,B,Micro,Sul
2723,98,4,6668.64,-21.4,355.63,2,4,1,1,A,Medio,Sudeste
2724,105,6,11052.19,-0.8,706.47,3,5,0,1,A,Micro,Sul
2725,30,19,40696.88,25.2,4564.41,8,5,1,0,C,Micro,Centro-Oeste
2726,95,5,3567.92,-34.1,2980.14,1,3,0,1,A,Grande,Sul
2727,27,15,36531.49,15.4,1467.72,5,5,0,0,B,Micro,Sudeste
2728,82,3,2659.97,-41.4,962.83,1,3,1,1,A,Grande,Nordeste
2729,24,9,30742.71,37.5,1774.98,5,8,0,0,C,Micro,Norte
2730,88,4,4913.02,-41.0,308.11,3,5,1,1,A,Grande,Centro-Oeste
2731,29,21,60152.57,19.0,1609.51,8,8,0,0,C,Medio,Sudeste
2732,93,2,5541.82,19.7,1245.49,1,6,1,1,A,Grande,Centro-Oeste
2733,15,19,67672.46,41.9,2650.3,6,5,1,0,C,Grande,Sudeste
2734,16,20,49336.97,-15.1,1650.52,5,6,0,0,B,Micro,Sudeste
2735,72,2,1038.22,-39.1,847.54,1,2,1,1,A,Micro,Sul
2736,18,13,28359.66,-4.5,571.49,2,5,0,0,B,Micro,Nordeste
2737,87,4,5150.35,-64.5,683.55,3,4,0,1,A,Medio,Sudeste
2738,83,7,6697.87,-20.4,947.95,1,5,1,1,A,Grande,Sul
2739,15,15,69826.99,10.4,2816.18,6,8,0,0,C,Medio,Sudeste
2740,38,15,26812.71,-3.4,2440.28,3,6,1,0,B,Medio,Sudeste
2741,38,16,31440.03,-5.3,1804.46,4,6,1,0,B,Micro,Norte
2742,91,4,5722.29,-3.2,530.49,1,2,0,1,A,Medio,Centro-Oeste
2743,25,15,35819.59,39.6,8603.41,6,6,1,0,B,Grande,Norte
2744,19,10,21759.52,29.0,1791.17,8,7,0,0,C,Micro,Sul
2745,88,6,4232.26,-55.5,633.41,1,3,0,1,A,Medio,Sudeste
2746,29,9,54698.28,-16.3,3342.38,7,6,0,0,C,Micro,Sudeste
2747,31,19,53391.74,14.6,517.45,7,6,1,0,C,Medio,Sul
2748,110,6,9902.76,-9.8,607.46,1,5,1,1,A,Medio,Sudeste
2749,96,4,6912.29,-26.3,826.82,3,7,1,1,A,Micro,Norte
2750,29,13,54112.56,19.3,3050.15,10,5,0,0,C,Micro,Sul
2751,23,18,103149.33,-12.1,1756.78,7,2,0,0,B,Micro,Sudeste
2752,74,6,6663.33,-90.0,1313.49,2,6,1,1,A,Medio,Sul
2753,79,6,6827.7,-10.3,686.12,3,1,1,1,A,Medio,Sul
2754,23,15,27189.27,5.9,6245.72,9,7,1,0,B,Micro,Sudeste
2755,36,21,93776.73,12.5,5612.7,8,7,0,0,C,Medio,Nordeste
2756,102,4,3310.11,-20.4,681.38,2,7,1,1,A,Medio,Norte
2757,82,5,8249.4,-21.6,549.33,1,7,1,1,A,Micro,Nordeste
2758,26,17,31888.32,53.0,4329.27,5,8,1,0,C,Micro,Sudeste
2759,16,9,15107.92,42.4,2019.02,3,7,0,0,B,Medio,Sul
2760,21,11,62442.43,27.5,2297.34,6,10,0,0,B,Grande,Sudeste
2761,28,13,31514.98,32.4,1253.55,9,4,1,0,B,Micro,Sudeste
2762,23,14,38491.27,-12.3,3933.3,6,7,0,0,B,Micro,Norte
2763,29,13,22672.11,-0.8,993.54,5,5,0,0,B,Micro,Sul
2764,83,2,3548.79,9.0,413.73,2,7,1,1,A,Medio,Sudeste
2765,115,6,8908.71,-19.5,1256.27,1,4,0,1,A,Micro,Sul
2766,25,9,15744.01,59.5,2640.67,9,4,0,0,B,Micro,Sudeste
2767,32,16,29514.25,-25.2,6217.98,3,6,0,0,B,Medio,Centro-Oeste
2768,27,15,45424.58,11.9,2129.69,12,7,1,0,C,Medio,Sudeste
2769,86,4,1872.45,29.7,1258.64,3,4,1,1,A,Micro,Sudeste
2770,20,15,67882.76,5.3,1384.74,6,6,0,0,C,Micro,Sudeste
2771,23,16,38678.72,23.9,1342.56,4,6,0,0,C,Medio,Sudeste
2772,69,8,17353.05,-53.3,798.65,3,9,0,1,A,Micro,Norte
2773,25,18,54840.66,10.0,3209.59,10,9,1,0,C,Micro,Nordeste
2774,22,17,52514.66,45.9,2372.96,6,8,1,0,B,Grande,Nordeste
2775,21,19,53872.27,6.1,2163.76,5,6,0,0,C,Micro,Norte
2776,34,14,40616.83,21.7,1820.92,4,10,0,0,B,Medio,Sudeste
2777,29,11,20837.01,-8.5,1823.93,3,7,0,0,B,Grande,Centro-Oeste
2778,24,14,105626.23,-3.8,2700.28,4,5,0,0,B,Micro,Sudeste
2779,89,7,11985.17,-38.0,1162.7,3,3,1,1,A,Micro,Sudeste
2780,77,4,11215.51,-13.3,667.01,1,6,1,1,A,Medio,Norte
2781,18,15,24108.46,10.7,2090.88,6,5,1,0,B,Grande,Sul
2782,29,14,34260.61,-1.3,3522.44,4,5,0,0,B,Grande,Nordeste
2783,28,17,58184.24,-2.7,3384.72,6,7,0,0,B,Medio,Sudeste
2784,25,17,69430.53,16.6,4321.13,7,6,1,0,B,Micro,Centro-Oeste
2785,83,5,1944.74,-36.8,1069.67,2,3,1,1,A,Medio,Centro-Oeste
2786,18,17,44279.43,22.6,3444.41,4,8,1,0,B,Micro,Nordeste
2787,81,2,3633.56,-70.5,1366.16,1,7,1,1,A,Medio,Centro-Oeste
2788,24,13,46011.08,14.2,1397.23,8,7,1,0,C,Micro,Centro-Oeste
2789,16,15,49203.98,26.4,1535.32,5,8,1,0,C,Micro,Sul
2790,21,13,67761.58,28.4,1284.89,9,4,0,0,B,Medio,Sudeste
2791,74,3,4785.06,-28.3,330.04,1,5,1,1,A,Medio,Sul
2792,76,2,1938.7,-11.3,1499.08,5,6,1,1,A,Micro,Centro-Oeste
2793,19,14,47087.58,-3.4,2489.18,3,7,1,0,B,Micro,Sudeste
2794,19,16,55974.75,25.3,1580.02,7,6,0,0,B,Grande,Centro-Oeste
2795,24,13,65563.92,25.3,1082.49,5,6,0,0,C,Medio,Sul
2796,76,3,4407.58,-34.2,847.56,1,7,0,1,A,Micro,Sul
2797,21,18,48537.69,30.5,1014.69,6,7,1,0,B,Micro,Centro-Oeste
2798,32,13,27436.59,9.5,2033.36,5,8,1,0,B,Micro,Sul
2799,82,3,3152.02,-24.4,876.07,2,4,1,1,A,Grande,Sul
2800,29,18,32358.49,-11.5,1703.99,5,10,0,0,B,Medio,Sul
2801,98,5,4575.6,-13.5,891.09,1,5,0,1,A,Medio,Nordeste
2802,24,18,88691.11,-12.8,1707.08,6,8,0,0,B,Medio,Centro-Oeste
2803,29,12,34156.71,13.7,2398.5,8,7,1,0,C,Micro,Sudeste
2804,25,14,121197.75,30.0,2405.22,8,10,0,0,B,Medio,Sudeste
2805,29,23,70072.13,17.6,3790.1,4,6,0,0,C,Medio,Sudeste
2806,32,13,33875.05,40.2,1747.6,2,5,0,0,B,Micro,Norte
2807,82,6,7042.25,-8.2,283.17,1,3,1,1,A,Micro,Centro-Oeste
2808,17,19,59977.22,15.6,1036.98,4,5,0,0,B,Medio,Sul
2809,24,14,35387.32,16.1,2280.49,8,7,0,0,B,Grande,Sul
2810,19,14,27136.58,-2.3,5151.69,7,7,1,0,B,Micro,Sul
2811,84,6,9459.32,-3.4,787.45,1,5,1,1,A,Grande,Centro-Oeste
2812,30,22,45368.46,13.8,2964.64,8,6,0,0,B,Medio,Norte
2813,98,4,3885.69,-37.7,1131.19,2,7,1,1,A,Micro,Sudeste
2814,91,4,3569.63,-30.6,842.2,3,2,1,1,A,Micro,Sul
2815,23,18,47809.39,15.1,1831.7,2,7,0,0,B,Micro,Sul
2816,86,6,8350.46,12.1,664.29,2,5,1,1,A,Medio,Nordeste
2817,30,13,51487.55,14.3,1898.75,9,7,0,0,C,Micro,Sudeste
2818,87,3,2481.62,-49.4,974.58,1,1,1,1,A,Micro,Norte
2819,23,14,50681.23,28.5,2940.86,10,4,0,0,B,Medio,Centro-Oeste
2820,30,11,35984.62,6.8,4094.6,10,10,1,0,B,Medio,Sudeste
2821,22,19,42168.94,11.8,2442.32,12,6,0,0,B,Micro,Sul
2822,76,2,1620.16,2.9,400.46,1,4,1,1,A,Micro,Sul
2823,28,12,15309.23,30.6,1516.44,10,7,1,0,C,Medio,Centro-Oeste
2824,29,13,65068.73,9.3,2284.46,4,7,1,0,B,Medio,Norte
2825,20,15,94792.13,3.3,3372.98,5,8,0,0,C,Medio,Centro-Oeste
2826,93,1,1441.43,-23.6,791.55,1,5,1,1,A,Micro,Sudeste
2827,92,6,4955.68,3.0,1079.99,1,4,1,1,A,Medio,Sul
2828,24,12,26449.21,23.9,2512.04,6,5,0,0,B,Medio,Nordeste
2829,79,3,3255.24,-11.1,626.09,2,0,1,1,A,Medio,Norte
2830,32,22,65128.98,18.1,2538.32,7,6,0,0,B,Medio,Sudeste
2831,90,2,1805.04,-34.8,750.03,1,5,0,1,A,Micro,Nordeste
2832,28,22,84398.14,27.1,2216.74,4,5,0,0,B,Micro,Centro-Oeste
2833,16,17,41166.63,2.4,3151.26,7,4,0,0,C,Medio,Sudeste
2834,30,13,25974.66,39.4,4949.58,9,6,0,0,B,Medio,Centro-Oeste
2835,21,19,80137.86,42.2,4254.32,6,5,0,0,C,Medio,Norte
2836,26,21,48741.08,3.1,3398.32,3,8,0,0,B,Micro,Centro-Oeste
2837,24,12,33185.1,4.3,1411.96,7,6,1,0,B,Grande,Sul
2838,24,12,52891.47,-3.7,4132.69,3,7,0,0,C,Medio,Sudeste
2839,31,18,21297.95,6.6,2804.31,8,9,1,0,C,Micro,Nordeste
2840,28,15,43072.53,7.1,1734.08,3,4,0,0,C,Micro,Sudeste
2841,99,2,4939.39,5.7,714.47,1,8,1,1,A,Medio,Sudeste
2842,30,19,35784.32,24.9,1031.78,8,7,0,0,B,Medio,Sudeste
2843,91,5,7648.91,-47.3,823.81,1,3,1,1,A,Medio,Sudeste
2844,27,16,53018.09,-11.0,2272.15,7,8,0,0,B,Grande,Centro-Oeste
2845,21,16,52621.92,7.6,4120.88,7,8,1,0,B,Micro,Nordeste
2846,34,16,41786.0,13.1,2415.34,4,7,0,0,C,Micro,Sudeste
2847,22,19,56431.11,-0.1,2783.92,12,7,0,0,C,Grande,Sul
2848,27,10,79073.71,21.9,1217.69,10,7,1,0,B,Grande,Sul
2849,99,2,2626.39,-16.2,895.88,4,6,1,1,A,Medio,Nordeste
2850,14,14,27201.56,26.1,1651.59,7,6,0,0,C,Grande,Centro-Oeste
2851,91,3,3282.61,-34.5,1047.82,2,5,1,1,A,Micro,Sudeste
2852,24,16,70884.02,-22.6,2954.74,7,7,0,0,B,Grande,Norte
2853,85,7,14107.03,-57.1,1495.0,1,1,0,1,A,Micro,Nordeste
2854,24,11,28396.71,20.8,3802.59,6,5,0,0,B,Micro,Norte
2855,32,13,39801.36,-1.0,6355.44,7,6,1,0,C,Micro,Nordeste
2856,84,4,3101.87,-3.2,770.62,1,5,0,1,A,Micro,Sudeste
2857,29,16,26912.94,-9.2,6367.13,8,5,0,0,B,Micro,Centro-Oeste
2858,90,5,12699.19,4.9,560.53,1,2,1,1,A,Micro,Sudeste
2859,21,12,22300.38,19.3,934.96,7,9,1,0,C,Micro,Norte
2860,24,17,60027.24,11.9,825.21,5,7,1,0,C,Micro,Centro-Oeste
2861,89,3,2535.3,-29.4,884.35,1,4,1,1,A,Medio,Norte
2862,83,6,7231.08,1.1,705.39,1,6,0,1,A,Micro,Centro-Oeste
2863,25,19,90129.21,0.0,1448.48,5,7,1,0,B,Micro,Sul
2864,95,5,4113.33,-90.0,2799.99,1,1,1,1,A,Medio,Sudeste
2865,27,13,43468.98,-29.1,7364.18,6,6,1,0,B,Grande,Nordeste
2866,98,2,4389.2,-3.7,1371.54,3,3,1,1,A,Medio,Nordeste
2867,103,8,7379.51,-3.0,1460.52,1,0,1,1,A,Micro,Sul
2868,30,15,68116.04,4.7,5182.53,5,6,0,0,B,Medio,Sul
2869,77,7,14295.55,-18.5,1363.92,2,4,1,1,A,Micro,Sul
2870,35,14,55434.03,18.7,5161.0,4,8,1,0,C,Micro,Centro-Oeste
2871,103,7,29105.74,-5.1,413.86,2,7,1,1,A,Micro,Norte
2872,84,3,2793.44,-15.1,1205.24,1,4,1,1,A,Medio,Sul
2873,30,8,21588.32,30.1,1555.85,11,5,1,0,C,Micro,Sudeste
2874,22,17,22631.3,6.8,931.74,7,5,0,0,B,Micro,Norte
2875,17,18,44688.13,-9.8,3223.3,8,10,0,0,B,Micro,Centro-Oeste
2876,102,4,4349.17,-22.1,447.89,1,5,1,1,A,Grande,Sudeste
2877,19,14,46653.85,-12.5,2458.11,3,9,0,0,B,Medio,Sudeste
2878,25,16,38957.93,-33.0,3851.51,9,9,1,0,B,Micro,Sudeste
2879,81,4,4050.83,-11.5,1935.13,1,4,1,1,A,Medio,Sudeste
2880,24,20,70000.18,4.2,1663.83,8,7,0,0,C,Medio,Sudeste
2881,11,15,78517.25,31.3,3827.11,12,7,0,0,B,Medio,Centro-Oeste
2882,29,14,39388.88,42.4,1903.17,3,4,0,0,B,Micro,Nordeste
2883,24,15,19601.46,22.2,1675.02,8,4,0,0,B,Grande,Centro-Oeste
2884,35,22,44130.73,9.9,4740.21,6,7,0,0,B,Micro,Norte
2885,95,6,10115.3,-57.7,917.09,1,7,1,1,A,Medio,Sul
2886,22,15,29938.15,31.5,8389.23,2,9,0,0,B,Micro,Sudeste
2887,92,2,3926.3,28.4,669.21,1,1,1,1,A,Micro,Sul
2888,21,14,45356.23,16.2,2561.97,6,9,0,0,B,Micro,Sudeste
2889,23,15,52983.46,18.3,2710.56,8,6,0,0,B,Medio,Centro-Oeste
2890,24,9,26444.01,18.4,2613.65,9,9,1,0,B,Micro,Nordeste
2891,30,17,18718.9,21.8,1774.54,7,7,1,0,C,Medio,Sul
2892,81,6,5469.89,-26.5,741.49,2,7,1,1,A,Micro,Sudeste
2893,22,9,19428.75,35.9,1998.96,2,6,1,0,B,Medio,Norte
2894,18,13,31566.44,21.0,2325.12,4,7,1,0,C,Medio,Sul
2895,18,19,70001.18,39.2,1570.71,7,9,0,0,B,Medio,Sudeste
2896,19,11,43994.67,11.8,2631.49,2,6,0,0,B,Medio,Centro-Oeste
2897,80,6,4840.68,-34.0,821.44,1,6,1,1,A,Medio,Centro-Oeste
2898,24,15,37760.18,8.3,3669.67,5,6,1,0,B,Micro,Sul
2899,83,7,3491.25,0.0,628.21,2,4,1,1,A,Medio,Sudeste
2900,33,12,28426.63,2.7,5775.81,4,8,1,0,C,Micro,Norte
2901,91,6,2704.69,-67.3,1122.48,2,2,1,1,A,Medio,Sudeste
2902,25,18,31026.43,27.8,3732.65,9,7,0,0,C,Medio,Sul
2903,23,16,24960.45,-19.5,3398.6,6,7,1,0,B,Micro,Norte
2904,114,4,2760.71,-43.4,2122.29,1,2,0,1,A,Micro,Sul
2905,21,9,38385.82,30.0,1549.33,7,8,1,0,B,Medio,Centro-Oeste
2906,24,10,25988.55,-8.5,2465.23,3,6,1,0,C,Medio,Sul
2907,28,15,53064.36,-4.5,2842.88,3,9,1,0,C,Grande,Nordeste
2908,88,4,4200.58,15.6,1119.68,2,3,1,1,A,Medio,Sudeste
2909,100,4,2946.31,3.2,783.25,2,0,1,1,A,Medio,Sudeste
2910,90,5,6087.37,-26.3,494.07,1,5,1,1,A,Grande,Sul
2911,108,7,14055.09,-33.7,1199.68,1,3,1,1,A,Micro,Sudeste
2912,25,21,33158.38,34.8,874.45,9,8,1,0,B,Micro,Nordeste
2913,29,18,58860.11,38.8,1437.42,5,8,0,0,C,Medio,Nordeste
2914,28,17,49537.43,-7.1,4286.65,5,7,0,0,B,Medio,Sudeste
2915,27,15,32940.64,20.4,1523.43,7,7,0,0,B,Grande,Sudeste
2916,18,14,31261.54,13.2,1909.1,7,8,1,0,B,Micro,Centro-Oeste
2917,88,4,11356.09,-47.7,1475.41,2,2,1,1,A,Micro,Nordeste
2918,88,4,4758.13,-57.3,707.39,3,6,1,1,A,Micro,Sudeste
2919,26,10,22307.89,10.6,3975.17,6,8,0,0,B,Micro,Sudeste
2920,35,18,14520.58,34.6,1490.08,8,9,0,0,C,Micro,Sudeste
2921,29,10,41643.95,12.9,5991.66,2,5,0,0,B,Medio,Centro-Oeste
2922,95,4,3051.36,13.3,1214.37,3,9,1,1,A,Micro,Sul
